POA_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
POA5041,31,122,431,631,700,464,77,0,0,2461,162,162,161,110,119,131,59,21,0,937,21,12,10,10,15,18,11,0,0,91,0,6,5,7,8,0,0,0,0,24,215,303,609,761,841,605,150,31,0,3514,3,13,21,17,12,16,4,0,0,95,31,11,11,8,0,3,9,0,0,77,35,28,28,22,12,22,19,0,0,168,256,327,638,781,854,632,161,31,0,3679,180,50,45,50,56,171,455,301,166,1479,5,6,24,13,14,5,9,17,11,108,434,391,710,845,928,810,630,349,178,5264,6,89,305,310,458,266,36,0,0,1471,212,218,248,390,422,291,77,9,0,1869,14,19,54,31,19,24,8,0,0,169,0,3,3,9,12,5,0,0,0,36,234,333,621,743,907,578,124,11,0,3538,4,5,9,9,8,6,0,0,0,41,30,20,16,9,14,8,0,0,0,95,28,31,22,19,17,17,0,0,0,135
POA5042,11,106,606,512,346,237,38,5,0,1859,71,159,257,151,101,91,42,6,0,887,3,14,26,20,17,21,9,4,0,111,0,3,20,8,0,5,0,0,0,45,92,283,905,692,467,352,94,17,0,2895,3,18,34,24,27,11,0,0,0,123,41,22,12,8,10,9,0,0,0,102,45,43,49,32,37,18,0,0,0,226,131,323,961,726,500,371,94,17,0,3121,157,138,143,83,90,173,365,337,165,1652,23,31,56,46,37,55,53,47,20,361,315,491,1162,852,632,596,510,397,192,5137,8,98,388,261,237,162,26,0,0,1198,135,291,336,325,216,160,47,9,0,1512,15,30,64,28,14,26,6,0,0,174,0,5,14,5,4,3,4,0,0,35,157,425,804,622,470,346,81,10,0,2917,4,13,15,13,13,7,0,0,0,59,31,29,29,17,3,14,0,0,0,123,36,41,45,23,16,18,0,0,0,178
POA5043,30,238,978,850,575,375,55,5,0,3114,125,274,355,241,132,139,79,13,0,1357,4,21,48,26,22,18,17,4,0,162,4,16,35,20,5,10,3,0,0,90,162,545,1418,1139,737,542,156,24,0,4720,14,35,53,34,28,23,7,0,0,193,34,28,24,11,11,13,3,0,0,129,46,69,78,46,35,35,10,0,0,316,208,609,1493,1187,770,581,164,24,0,5038,261,136,165,137,200,355,672,500,235,2665,14,35,73,55,47,41,40,29,21,357,480,787,1726,1377,1023,974,877,547,260,8062,14,213,781,490,385,282,45,0,0,2213,180,343,602,529,339,294,89,6,0,2382,15,26,92,50,26,28,16,0,0,253,7,14,22,13,6,4,4,0,5,78,208,597,1507,1084,757,608,144,10,3,4919,0,23,34,23,12,13,0,0,0,105,51,23,21,23,21,14,3,0,0,161,54,51,58,47,35,29,0,0,0,273
POA5044,34,138,348,485,534,384,56,4,0,1983,133,107,102,45,74,91,83,9,0,652,15,11,6,15,15,25,6,0,0,89,5,0,9,3,5,6,3,0,0,21,182,251,468,549,622,506,146,14,0,2748,5,15,6,10,9,16,4,0,0,57,18,11,0,3,0,3,6,0,0,42,22,26,6,13,13,17,4,0,0,102,201,281,478,559,631,524,153,14,0,2849,177,34,44,24,43,151,475,367,196,1512,0,4,7,11,11,12,8,22,5,71,378,314,529,593,685,685,637,403,204,4433,12,100,259,253,369,225,43,3,0,1266,194,171,190,264,302,271,99,11,0,1498,11,9,31,29,19,25,8,0,0,130,0,3,5,7,3,4,3,0,0,21,216,279,485,550,689,533,157,12,3,2923,0,4,4,11,11,0,3,0,0,32,12,12,3,6,7,12,3,0,0,50,12,11,7,17,19,13,5,0,0,84
POA5045,28,170,668,734,633,555,161,22,0,2956,143,146,201,125,121,149,124,39,0,1042,13,13,26,22,31,44,17,4,0,163,4,0,3,8,6,4,3,0,0,40,177,327,894,886,795,750,303,65,0,4202,0,13,36,29,31,26,6,0,0,139,20,5,9,7,3,7,6,0,0,69,20,21,44,33,40,29,14,0,0,203,195,347,940,925,832,779,324,65,0,4405,129,56,65,52,94,274,742,488,172,2071,4,10,22,31,33,29,31,22,16,190,327,414,1023,1009,962,1080,1091,579,189,6670,15,125,531,423,462,344,57,3,0,1963,195,222,316,373,340,391,166,21,0,2025,12,13,59,55,22,41,13,0,0,218,0,6,9,3,0,5,0,3,0,24,222,358,919,850,823,784,246,22,0,4234,3,3,10,23,18,8,0,0,0,68,22,14,17,18,16,13,0,0,0,94,24,19,27,35,33,22,3,0,0,166
POA5046,12,94,451,430,325,202,44,0,0,1565,69,109,138,103,70,71,32,7,0,605,11,11,16,16,11,8,8,0,0,84,0,5,7,0,5,6,0,0,0,25,97,221,619,552,413,287,80,11,0,2277,0,13,19,20,20,15,3,0,0,82,21,12,9,7,3,4,3,0,0,58,23,22,22,19,25,14,5,0,0,136,121,243,641,570,442,305,84,14,0,2414,92,50,44,63,80,156,385,250,134,1246,13,7,17,15,23,14,7,11,6,118,226,301,704,646,541,470,483,271,140,3778,10,89,350,272,237,153,24,0,0,1139,108,133,225,241,202,175,63,6,0,1155,6,17,38,17,16,16,6,0,0,116,0,4,0,0,0,0,0,0,0,17,124,241,624,533,459,354,95,6,0,2430,0,4,5,8,4,8,0,0,0,39,11,14,11,12,7,4,0,0,0,61,13,16,22,25,14,13,0,0,0,97
POA5047,25,120,390,367,294,182,37,3,0,1421,77,105,143,102,77,67,40,4,0,616,0,8,14,20,14,9,4,0,0,66,4,12,9,3,7,7,0,0,0,38,108,240,556,488,391,266,82,10,0,2141,4,15,29,10,21,10,0,0,0,88,15,10,8,9,9,4,0,0,0,46,17,28,32,15,25,15,0,0,0,139,121,266,593,511,413,281,79,5,0,2279,91,52,99,60,68,120,283,236,80,1088,9,6,22,17,11,7,12,7,8,102,229,327,712,584,494,409,383,256,81,3467,6,74,314,222,198,122,16,5,0,957,92,152,239,246,159,146,35,0,0,1063,0,16,44,22,19,13,5,0,0,124,3,0,6,6,0,0,4,0,0,38,101,245,604,495,377,285,65,4,0,2176,7,9,11,15,11,7,0,0,0,59,13,9,11,16,9,0,0,0,0,59,18,15,24,24,23,11,4,0,0,120
POA5048,42,148,425,611,614,459,82,0,0,2372,174,136,137,108,125,152,129,20,0,977,13,9,19,18,19,28,14,0,0,119,0,4,0,4,8,9,4,0,0,31,227,290,589,740,762,643,225,23,0,3506,11,17,18,13,19,26,4,0,0,108,28,12,16,7,4,6,4,0,0,65,35,25,37,19,22,34,6,0,0,177,264,319,626,762,787,678,235,23,0,3684,176,61,75,71,108,251,690,482,227,2138,6,9,13,24,33,37,42,19,4,198,445,385,718,846,931,969,967,529,237,6014,20,94,361,369,407,307,59,0,0,1604,216,199,224,405,355,340,100,16,0,1844,11,17,51,36,38,19,15,0,0,185,0,6,5,12,4,8,3,0,0,38,247,310,637,821,798,666,173,15,0,3673,3,3,9,13,12,8,0,0,0,47,16,7,10,18,10,14,5,0,0,80,20,11,20,30,25,23,4,0,0,125
POA5049,20,97,314,440,499,317,85,10,0,1789,101,88,74,67,82,116,83,9,0,618,6,7,15,14,12,27,8,0,0,88,0,0,5,3,4,8,0,0,0,26,127,192,406,519,598,471,177,20,0,2515,5,17,14,10,11,12,0,0,0,76,26,8,7,4,4,10,4,0,0,72,33,34,23,16,16,22,3,0,0,144,160,224,431,535,617,495,180,20,0,2663,138,40,32,46,54,157,442,298,86,1298,8,7,17,18,12,18,12,10,10,109,305,271,483,595,683,662,640,330,99,4070,7,65,201,233,332,208,39,4,0,1080,137,126,171,310,250,249,103,13,0,1357,6,8,43,40,19,28,4,3,0,148,0,0,9,6,7,3,0,0,0,27,154,195,418,584,612,487,139,17,0,2616,0,0,7,10,6,8,3,0,0,34,19,8,12,8,8,15,0,0,0,73,20,10,17,13,12,23,5,0,0,101
POA5050,12,49,166,235,274,157,37,6,0,946,40,77,66,35,48,53,36,10,3,370,3,3,4,8,13,8,0,0,0,41,0,3,3,3,0,0,0,0,0,12,63,131,241,277,343,224,77,18,3,1373,0,3,9,8,0,5,0,0,0,23,11,15,7,0,0,4,0,0,0,46,11,21,15,8,3,6,4,0,0,72,73,155,252,284,343,235,77,18,3,1439,74,33,29,24,33,75,214,205,105,782,3,5,8,4,6,0,7,0,7,41,149,181,291,310,382,311,302,222,112,2264,8,30,106,122,151,103,19,5,0,541,63,91,80,158,159,120,46,7,0,710,6,9,25,14,14,14,5,0,0,78,0,0,4,0,3,0,0,0,0,12,80,125,218,285,328,236,71,14,0,1345,0,3,7,5,6,4,0,0,0,23,9,8,5,8,5,4,3,0,0,40,9,9,10,9,9,4,3,0,0,60
POA5051,32,136,411,734,860,495,101,3,0,2776,199,149,126,111,124,143,92,26,3,981,8,20,20,23,17,22,3,6,0,113,4,5,0,5,4,4,0,0,0,25,239,303,561,878,1016,667,198,36,3,3905,6,21,19,9,15,10,0,0,0,81,24,16,6,4,3,3,4,0,0,67,33,39,31,16,20,21,4,0,0,153,272,338,584,894,1035,679,208,36,3,4051,208,51,45,44,52,164,531,416,98,1619,7,9,10,14,7,4,4,0,5,58,492,399,638,948,1097,858,739,459,107,5730,16,79,256,402,494,313,43,0,0,1613,223,182,218,480,452,339,97,9,0,2002,11,9,60,46,31,40,8,3,0,210,3,4,3,9,4,4,0,0,0,23,256,278,546,935,981,697,152,15,0,3849,8,5,7,11,8,7,0,0,0,41,38,7,6,13,7,10,0,0,0,82,44,16,16,17,15,14,5,0,0,122
POA5052,13,71,169,310,354,240,51,6,0,1210,72,71,42,48,58,52,51,19,0,417,5,3,10,11,18,13,0,0,0,66,3,0,0,4,5,6,0,0,0,14,93,146,212,371,428,307,108,30,0,1699,4,7,9,6,9,4,5,0,0,45,23,6,7,0,0,0,0,0,0,34,21,19,12,9,10,3,5,0,0,76,116,167,228,377,434,318,113,30,0,1782,108,24,16,26,25,71,232,248,86,832,0,0,6,6,4,5,6,10,5,43,228,190,252,405,466,387,346,296,87,2657,8,28,94,167,240,120,23,0,0,680,94,84,67,208,186,128,61,9,3,843,8,7,20,24,8,9,9,0,0,82,0,0,0,0,0,5,0,0,0,8,118,120,183,399,426,264,93,8,3,1614,0,0,0,8,3,0,0,0,0,15,15,6,6,3,9,0,3,0,0,35,12,6,0,11,10,3,0,0,0,49
POA5061,13,76,312,389,482,348,121,15,0,1748,95,116,87,62,91,97,109,27,6,693,6,5,13,5,4,10,8,3,0,58,3,4,9,18,7,0,0,0,0,32,118,207,423,472,576,452,238,40,0,2531,0,0,11,18,13,11,0,0,0,51,14,7,13,5,5,0,4,0,0,54,14,12,25,24,22,16,7,0,0,111,130,218,444,496,597,467,240,41,6,2635,134,43,38,38,55,109,337,269,74,1089,5,5,11,3,10,7,11,8,0,66,271,263,489,535,662,583,580,313,81,3794,7,66,291,234,287,212,47,0,0,1148,139,146,158,220,252,207,84,15,0,1217,10,13,27,24,10,15,10,0,0,114,0,5,9,5,9,3,0,0,0,29,151,229,483,485,560,439,142,15,0,2506,0,3,9,6,4,7,0,0,0,39,16,17,10,8,8,10,6,0,0,73,16,22,20,14,8,18,6,0,0,115
POA5062,26,124,417,593,767,584,133,12,3,2649,167,173,124,106,108,154,130,36,3,1017,20,16,20,22,12,22,14,5,0,119,5,0,10,6,14,6,0,0,0,42,215,311,564,731,897,767,279,56,7,3823,8,10,23,21,21,13,0,0,0,94,46,12,10,0,10,16,6,0,0,94,51,20,27,25,28,31,7,3,0,187,264,328,595,755,924,803,282,57,7,4013,322,72,62,42,75,176,574,415,167,1897,4,10,12,18,8,19,15,12,9,95,589,412,667,812,1008,987,868,476,181,6002,6,83,333,364,490,338,53,5,0,1679,232,256,242,414,422,364,116,32,0,2081,15,6,35,52,20,37,15,3,0,189,0,6,3,6,3,5,6,0,0,37,257,357,617,836,939,748,190,42,0,3977,0,8,10,9,8,6,0,0,0,39,22,12,10,10,11,14,0,0,0,88,29,16,23,20,15,21,5,0,0,128
POA5063,19,102,434,626,556,368,97,3,0,2210,102,153,169,99,100,98,86,22,0,828,9,14,18,20,16,16,12,0,0,92,0,6,6,3,4,5,0,0,0,22,124,275,628,747,674,482,197,29,0,3160,0,8,27,13,31,17,5,0,0,102,19,19,8,0,9,5,7,0,0,76,22,31,34,18,39,27,8,0,0,176,148,303,666,766,716,507,201,29,0,3335,198,50,78,59,77,143,404,293,161,1455,0,3,17,25,25,17,21,14,14,141,349,361,768,849,812,665,621,336,178,4930,4,85,400,403,386,248,35,0,0,1562,151,209,231,358,318,235,110,8,0,1614,13,7,34,33,19,17,17,0,0,142,3,3,0,3,4,3,0,0,0,24,168,310,671,795,721,508,157,11,0,3344,0,4,15,11,13,8,0,0,0,52,19,6,16,18,13,12,3,0,0,91,19,14,28,31,29,22,3,0,0,151
POA5064,9,60,199,440,500,334,92,14,0,1650,89,121,74,56,85,84,93,27,6,646,14,11,5,9,11,14,3,0,0,61,0,0,8,5,0,0,0,0,0,19,111,190,284,511,594,435,195,40,7,2378,3,12,12,11,11,14,0,0,0,62,12,10,3,0,3,0,3,0,0,44,15,17,14,14,15,13,8,0,0,105,129,206,300,526,617,451,207,41,7,2484,229,58,36,34,59,115,357,383,224,1498,0,0,13,17,13,13,9,8,8,76,360,264,344,576,684,584,569,427,239,4052,3,55,153,268,312,162,42,4,0,994,131,152,132,243,264,186,93,12,0,1207,10,11,11,26,15,17,5,4,0,99,3,0,6,8,0,3,0,0,0,22,146,215,301,543,598,369,140,16,0,2320,0,4,7,15,5,6,0,0,0,35,22,5,5,15,8,6,0,0,0,63,22,11,17,27,15,17,0,0,0,98
POA5065,7,85,301,459,439,318,91,13,0,1715,100,109,112,91,96,79,81,39,0,709,8,7,15,13,10,15,3,0,0,76,0,4,4,11,3,0,3,0,0,35,123,200,433,574,551,408,183,54,7,2530,0,10,24,12,12,11,6,0,0,67,20,19,8,3,5,0,3,0,0,59,20,31,31,16,16,15,4,4,0,131,141,228,466,585,565,423,191,56,7,2658,230,54,67,68,75,120,369,319,145,1450,3,8,18,17,10,3,3,7,3,84,381,287,547,669,655,554,561,377,159,4193,10,75,259,266,280,207,33,3,0,1127,124,158,162,262,297,180,92,17,0,1304,8,9,30,26,4,17,3,5,0,107,0,0,3,3,9,6,0,0,0,31,140,247,454,560,591,410,131,26,0,2564,0,3,11,12,9,7,0,0,0,51,29,10,13,16,12,11,5,0,0,92,29,11,26,31,24,16,5,0,0,138
POA5066,12,99,259,512,646,435,134,20,0,2110,125,144,67,71,111,133,119,36,6,811,11,10,11,9,8,16,3,0,0,64,0,3,4,7,4,3,0,0,0,27,148,250,344,599,769,578,254,60,9,3013,0,8,13,15,19,10,5,0,0,66,28,11,5,3,4,7,3,0,0,63,31,16,18,14,18,20,11,0,0,132,178,267,361,616,791,605,263,57,9,3147,265,66,51,38,66,134,378,377,111,1484,7,0,5,14,3,6,12,8,5,49,450,339,415,662,859,739,652,438,127,4678,7,81,206,287,375,247,46,4,0,1252,176,161,115,330,368,286,124,23,0,1577,14,12,21,30,8,18,7,3,0,104,0,0,0,3,11,6,0,0,0,25,191,258,342,647,762,549,170,27,0,2955,0,4,5,13,10,7,0,0,0,35,31,8,15,15,10,3,3,0,0,77,29,8,14,23,19,7,3,0,0,105
POA5067,9,102,497,531,386,314,108,27,0,1972,80,157,202,96,82,124,109,24,0,869,6,9,15,8,13,12,7,0,0,74,0,4,10,8,3,0,4,0,0,36,95,267,729,645,485,455,226,49,3,2948,4,8,30,23,11,19,0,0,0,91,25,36,10,10,3,3,5,0,0,89,26,41,40,33,22,19,10,0,0,189,122,309,766,670,504,472,235,49,3,3139,194,60,65,51,71,139,340,265,76,1268,12,17,35,25,32,14,13,8,0,164,327,386,870,758,604,630,588,326,81,4566,7,89,434,286,306,222,44,0,0,1393,128,193,263,239,174,191,112,9,0,1318,11,9,47,28,18,20,4,0,0,136,0,6,8,0,4,0,0,0,0,16,149,300,753,556,502,434,162,12,0,2868,0,7,15,10,7,14,0,0,0,53,18,13,21,11,10,4,4,0,0,85,15,22,36,23,21,19,3,0,0,140
POA5068,18,99,397,503,512,414,96,10,0,2052,138,176,164,97,85,105,100,26,0,890,8,9,16,12,16,8,10,0,0,78,0,3,4,10,0,7,3,0,0,27,172,279,583,620,616,532,211,35,0,3040,0,17,18,12,20,14,4,0,0,85,22,15,11,11,5,8,8,0,0,72,27,26,29,20,27,21,8,0,0,156,194,313,608,637,645,552,214,35,0,3199,264,68,60,53,57,145,395,358,146,1551,11,9,32,11,19,15,10,17,13,127,469,388,697,706,723,708,621,416,158,4880,0,91,325,333,350,261,46,4,0,1410,152,195,210,290,284,259,103,13,0,1505,14,17,43,24,13,22,15,0,0,150,0,3,3,3,4,4,0,0,0,19,170,296,580,652,652,552,167,16,0,3086,0,5,12,21,15,11,0,0,0,60,25,13,16,13,7,13,0,0,0,89,25,15,29,27,27,20,3,0,0,152
POA5069,7,87,335,349,369,326,56,6,0,1535,82,121,121,58,58,86,69,10,0,613,11,3,11,4,11,10,4,0,0,61,0,3,0,3,0,3,0,0,0,16,96,208,469,422,444,427,133,17,0,2223,0,9,13,12,5,11,0,0,0,58,15,18,10,3,0,0,0,0,0,58,17,27,23,16,8,15,0,0,0,111,116,237,496,435,451,437,135,21,0,2328,218,35,47,28,50,135,263,158,75,1008,3,0,22,14,11,16,13,3,4,95,346,273,565,479,517,591,407,188,80,3432,9,61,251,203,262,182,28,0,0,991,96,150,141,205,224,185,73,12,0,1081,6,6,28,19,10,13,6,0,0,91,4,0,8,4,0,0,0,0,0,17,110,219,424,433,499,381,111,12,0,2184,0,4,8,15,11,11,0,0,0,43,17,9,5,12,16,7,4,0,0,68,17,15,15,24,24,12,4,0,0,107
POA5070,25,147,737,706,596,385,70,3,0,2676,144,186,259,130,112,131,75,19,0,1055,15,17,22,15,15,6,8,0,0,98,5,3,18,11,7,3,3,0,0,55,184,353,1032,856,734,533,162,19,4,3889,5,21,45,21,21,24,6,0,0,132,23,25,21,4,3,16,5,0,0,92,27,43,63,26,24,38,8,0,0,227,211,399,1092,882,757,571,169,19,4,4115,165,96,87,64,100,175,445,436,277,1849,7,6,38,34,19,20,24,31,31,201,380,509,1217,987,876,767,635,481,308,6165,6,117,497,410,370,271,44,3,0,1708,141,222,416,379,331,253,90,10,0,1856,13,16,54,34,13,26,12,0,0,160,0,8,13,7,5,4,0,0,0,38,163,354,977,827,717,556,148,16,0,3765,7,12,21,13,8,8,0,0,0,66,15,17,22,12,15,13,3,0,0,94,21,24,43,30,20,15,8,0,0,161
POA5072,13,124,475,643,628,390,97,17,0,2382,146,182,145,118,107,116,87,28,0,935,4,16,13,18,19,18,5,5,0,92,5,11,9,4,3,0,6,3,0,39,175,336,640,783,757,526,189,46,3,3451,3,14,34,18,24,15,3,0,0,115,29,20,17,5,3,0,3,0,0,74,28,30,52,27,25,15,11,0,0,190,199,365,690,809,782,545,198,46,3,3643,278,94,64,59,104,170,399,342,150,1663,6,10,18,23,18,29,6,10,9,131,479,472,774,892,907,740,608,407,165,5433,11,107,343,369,414,228,44,3,0,1522,184,201,265,372,294,253,108,14,0,1694,10,19,40,24,26,20,5,3,0,153,0,4,11,4,3,6,4,0,0,40,207,325,668,775,742,507,165,19,0,3413,0,0,18,15,14,7,0,0,0,62,21,10,23,17,11,10,0,0,0,97,28,13,37,31,30,17,4,0,0,154
POA5073,23,185,632,770,722,459,84,10,0,2882,172,219,218,136,169,152,86,23,0,1167,7,11,31,17,27,13,10,0,0,108,0,5,15,11,7,7,0,0,0,53,215,421,889,930,925,633,175,35,0,4214,6,13,44,30,26,16,3,0,0,140,26,25,9,12,8,9,6,0,0,89,35,40,51,38,28,28,8,0,0,232,247,458,945,968,953,657,190,35,0,4444,232,108,83,80,98,246,429,482,233,1993,12,5,29,17,31,10,10,18,12,150,491,576,1059,1067,1077,909,626,535,249,6585,3,122,486,461,475,304,39,0,0,1896,184,258,322,417,424,323,98,9,0,2035,4,14,53,46,15,23,6,0,0,157,0,9,9,9,11,6,0,0,0,47,193,408,869,936,924,650,142,15,0,4143,4,18,31,25,17,14,0,0,0,104,23,16,24,20,17,11,5,0,0,130,28,36,58,42,38,28,7,0,0,232
POA5074,21,153,695,672,533,341,64,0,0,2491,107,185,210,144,113,113,56,12,3,941,9,15,15,18,13,12,9,0,0,95,0,7,18,12,11,9,0,0,0,57,146,367,933,846,675,468,133,16,3,3590,7,10,34,32,23,11,0,0,0,120,20,18,17,8,8,13,0,0,0,79,31,26,47,35,28,24,0,0,0,200,170,395,984,880,703,491,136,25,3,3787,154,77,116,76,120,183,382,416,176,1703,12,5,40,41,19,15,19,26,31,209,337,479,1138,998,850,697,534,459,206,5696,12,118,472,375,317,206,28,0,0,1524,144,195,364,385,283,238,75,6,0,1689,0,15,70,33,18,24,4,0,0,161,0,8,7,4,7,5,0,0,0,32,159,332,911,800,617,467,107,5,0,3399,0,7,20,20,9,6,0,0,0,73,21,18,22,20,15,9,0,0,0,110,25,29,45,39,27,18,0,0,0,183
