POA_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
POA4496,4,27,30,21,7,31,3,4,5,8,5,10,3,0,3,3,0,3,44,40,86
POA4497,3,34,33,35,20,60,15,7,22,6,0,16,8,0,8,8,0,8,74,61,137
POA4498,0,17,18,16,0,11,7,0,6,14,3,15,3,0,7,4,0,4,41,21,66
POA4500,255,2912,3160,4597,496,5088,2864,162,3030,2906,79,2986,1175,36,1220,654,17,678,12452,3705,16160
POA4501,42,696,738,649,150,802,367,32,399,260,20,280,115,3,121,77,4,81,1512,908,2413
POA4502,47,604,651,995,122,1115,565,27,588,553,23,573,221,0,227,80,4,83,2452,784,3230
POA4503,309,4149,4461,5615,827,6449,3191,228,3417,3022,110,3131,1242,46,1290,748,28,775,14133,5400,19528
POA4504,104,726,832,1750,149,1895,1287,57,1345,1459,44,1515,629,26,651,384,0,391,5619,1009,6624
POA4505,159,1871,2025,2874,340,3214,1465,119,1583,1417,59,1476,660,39,699,430,17,451,7009,2431,9441
POA4506,126,1823,1949,2620,454,3078,1469,124,1587,1253,110,1357,622,51,676,454,37,495,6540,2603,9137
POA4507,141,3187,3327,4339,527,4866,821,62,883,530,26,550,235,14,246,138,8,147,6201,3822,10021
POA4508,117,1960,2078,2146,333,2485,1069,88,1162,882,53,937,426,29,456,355,17,375,4995,2488,7486
POA4509,224,1910,2134,3201,387,3589,2462,113,2569,2740,79,2819,1057,29,1088,541,17,553,10219,2536,12755
POA4510,307,5058,5359,6120,1097,7215,2922,284,3199,2525,190,2719,1316,122,1438,990,71,1065,14178,6828,21004
POA4511,66,863,925,1647,179,1826,516,18,535,419,23,446,216,9,228,111,8,121,2968,1104,4074
POA4512,20,146,158,372,54,424,182,17,201,195,11,211,107,7,115,70,11,74,948,238,1186
POA4514,31,503,541,877,140,1014,380,21,407,355,20,378,163,11,177,125,9,127,1934,702,2641
POA4515,23,395,421,553,119,667,195,46,238,200,30,229,101,21,125,65,10,74,1136,620,1755
POA4516,23,138,158,392,40,427,263,12,277,243,5,247,133,5,140,91,4,96,1145,202,1348
POA4517,10,100,108,124,16,142,52,6,61,36,7,40,16,0,16,13,0,13,254,123,375
POA4518,22,320,341,683,81,763,315,25,337,304,12,324,140,7,145,75,3,85,1552,444,1991
POA4519,51,694,747,1108,170,1278,523,44,563,512,37,549,222,12,232,136,0,139,2553,953,3505
POA4520,60,503,567,1506,138,1638,692,28,722,961,32,989,408,11,422,240,0,242,3872,710,4583
POA4521,29,311,336,655,84,742,232,8,242,311,17,329,136,14,150,86,0,84,1451,429,1883
POA4550,25,352,382,617,85,710,302,12,317,272,10,280,102,7,104,62,3,66,1386,471,1854
POA4551,479,6656,7126,9210,1388,10594,3604,318,3921,3559,174,3733,1395,79,1479,648,26,664,18883,8635,27520
POA4552,73,970,1044,1504,226,1729,453,48,504,307,26,339,149,12,163,97,10,108,2580,1296,3872
POA4553,67,454,517,986,173,1156,696,67,766,712,34,747,265,21,279,142,13,153,2865,754,3622
POA4554,10,97,111,201,35,240,90,21,108,92,11,104,48,4,52,50,0,52,501,167,672
POA4555,51,523,580,863,103,962,439,37,470,438,28,459,190,12,204,103,3,105,2089,706,2793
POA4556,276,4094,4367,5746,739,6483,2494,252,2744,2630,126,2759,1054,58,1113,430,17,439,12624,5286,17907
POA4557,162,1867,2030,2366,524,2891,1159,139,1290,1154,64,1223,430,19,447,145,4,144,5408,2625,8033
POA4558,161,3437,3595,3408,1231,4638,1078,237,1320,824,102,926,298,30,329,128,18,148,5899,5054,10957
POA4559,38,531,573,776,135,901,426,27,454,447,18,462,200,11,204,108,10,113,1991,719,2713
POA4560,252,3506,3760,4695,626,5321,1979,159,2136,1820,107,1931,777,37,818,446,20,467,9969,4462,14440
POA4561,54,506,564,971,124,1090,475,37,512,491,22,512,241,17,253,138,4,138,2359,707,3062
POA4562,63,421,477,1048,143,1193,488,41,530,516,26,546,209,12,218,137,4,142,2459,646,3108
POA4563,60,792,856,1435,176,1609,495,45,542,479,37,512,189,10,202,127,10,138,2786,1066,3852
POA4564,98,1151,1247,1844,404,2243,605,67,669,480,36,512,182,19,202,89,5,87,3291,1677,4965
POA4565,100,1607,1704,2045,412,2464,819,76,898,701,62,763,257,16,272,140,15,152,4064,2185,6251
POA4566,73,1099,1170,1595,381,1977,383,53,431,348,19,365,124,6,127,40,7,44,2558,1559,4121
POA4567,106,1167,1267,1801,528,2330,619,112,727,565,50,618,204,31,238,52,12,64,3347,1901,5244
POA4568,27,267,287,489,83,579,234,14,252,167,11,183,95,0,99,46,0,46,1063,376,1444
POA4569,21,166,190,198,44,238,101,8,101,92,10,97,33,4,38,20,0,24,462,228,691
POA4570,311,4849,5162,6029,1054,7082,2378,235,2610,1954,144,2090,962,55,1016,678,35,717,12305,6375,18680
POA4571,10,87,91,119,40,155,50,19,69,32,4,35,17,0,17,11,3,16,233,147,379
POA4572,32,666,697,616,237,859,189,41,233,146,17,163,58,4,60,23,0,23,1064,968,2035
POA4573,253,2574,2830,3792,794,4580,1772,196,1965,1892,100,1996,702,27,731,221,12,227,8632,3706,12335
POA4574,9,160,173,200,42,240,58,8,74,56,10,60,33,5,30,19,3,26,378,225,601
POA4575,200,2720,2920,3586,632,4223,1488,192,1685,1485,108,1592,518,36,553,230,10,237,7510,3698,11209
POA4580,47,825,870,1093,223,1316,202,22,222,93,18,113,58,9,60,33,0,41,1526,1099,2628
POA4581,7,332,344,220,217,438,48,25,74,36,28,61,21,10,24,7,10,15,337,616,954
POA4600,8,136,144,149,47,193,28,0,36,27,4,31,15,0,15,10,0,9,245,185,431
POA4601,8,168,175,156,48,197,51,5,55,42,4,44,20,3,26,20,3,19,299,234,527
POA4605,26,496,521,534,132,671,207,28,241,150,25,169,101,5,112,113,7,119,1136,694,1833
POA4606,7,341,350,368,73,438,122,11,136,75,6,85,35,5,41,25,0,22,636,439,1070
POA4608,15,118,130,126,28,157,42,3,41,31,6,33,16,0,18,15,0,18,240,151,393
POA4610,92,1708,1794,1893,376,2267,735,91,827,595,58,650,350,26,375,220,21,240,3885,2279,6163
POA4611,0,13,13,16,0,22,6,0,5,10,0,14,3,0,3,0,0,0,36,15,55
POA4612,0,43,43,32,10,40,10,0,10,9,0,8,0,0,0,3,0,3,60,56,109
POA4613,3,131,136,131,45,174,21,10,35,27,3,29,14,4,20,14,0,12,214,195,406
POA4614,7,185,190,192,49,244,52,4,61,26,5,31,27,0,22,16,0,14,330,243,574
POA4615,56,999,1056,1037,256,1299,332,52,386,223,28,252,124,27,147,86,10,100,1852,1371,3230
POA4620,8,80,84,64,20,81,18,5,27,9,3,13,6,0,6,5,0,8,114,102,214
POA4621,20,285,304,265,56,327,70,18,88,64,9,71,25,0,24,18,6,29,461,379,841
POA4625,21,337,361,347,109,454,120,23,148,98,9,103,46,7,54,29,9,34,661,492,1155
POA4626,10,242,254,253,84,333,90,32,122,66,22,89,38,12,55,19,3,22,480,392,873
POA4627,6,120,129,108,24,136,33,10,46,28,4,29,22,5,26,13,0,16,208,165,375
POA4630,32,349,384,329,111,439,112,12,123,75,6,84,42,3,53,15,3,20,615,485,1096
POA4650,216,4174,4384,4944,854,5802,1644,209,1854,1324,83,1412,599,45,641,416,18,439,9135,5389,14533
POA4655,445,7260,7711,10207,2269,12480,3285,285,3570,2611,152,2763,1217,62,1280,771,34,807,18537,10067,28606
POA4659,35,661,694,1056,278,1335,232,39,268,142,17,156,74,9,84,51,6,58,1586,1008,2594
POA4660,52,1001,1054,1370,499,1864,331,61,390,250,43,291,136,12,151,79,9,93,2215,1623,3836
POA4662,5,74,85,89,20,108,40,6,46,28,0,33,18,5,23,16,3,20,202,106,309
POA4670,543,9401,9947,11442,2312,13755,4331,416,4753,3607,244,3853,1621,107,1725,1051,70,1121,22597,12551,35147
POA4671,41,758,795,894,275,1170,294,30,327,205,34,240,108,12,125,72,13,83,1621,1116,2736
POA4673,10,78,86,99,48,148,27,5,26,30,0,28,9,3,14,7,8,10,181,139,316
POA4674,25,238,259,240,108,346,75,12,87,36,11,52,19,6,27,19,4,20,417,378,791
POA4676,3,24,27,21,10,33,8,0,7,6,3,8,3,0,8,0,0,0,42,38,81
POA4677,41,532,574,587,463,1045,173,55,223,166,48,214,68,19,83,31,6,42,1062,1123,2183
POA4678,12,80,93,140,24,163,27,0,34,26,0,30,15,0,18,10,0,10,238,106,345
POA4680,474,5549,6021,6039,1286,7324,3033,246,3279,2886,136,3025,1285,63,1340,708,33,744,14423,7305,21729
POA4694,5,16,15,15,5,23,0,0,8,5,0,5,4,0,5,3,0,3,26,18,51
POA4695,7,95,103,148,50,199,46,3,46,39,6,47,21,0,23,23,3,27,288,159,449
POA4697,0,10,10,20,13,32,7,4,13,3,0,3,0,0,3,0,0,0,30,25,60
POA4699,7,41,53,49,7,56,20,4,18,22,0,22,15,0,15,10,0,11,123,51,174
POA4700,142,2489,2632,1882,439,2320,856,120,975,731,53,781,278,20,302,155,11,163,4042,3129,7171
POA4701,369,4614,4984,4882,832,5714,2340,232,2570,2210,141,2345,941,71,1008,521,37,557,11270,5921,17185
POA4702,309,2558,2867,3096,999,4088,1483,170,1651,1364,120,1486,704,73,775,455,29,486,7412,3945,11356
POA4703,301,2374,2672,3057,930,3992,1308,131,1437,1179,110,1288,521,45,568,275,15,294,6640,3609,10255
POA4704,0,18,22,18,10,27,5,3,11,6,0,6,0,0,5,0,0,0,32,28,66
POA4705,0,81,86,63,58,120,14,9,21,15,4,19,5,0,3,10,0,8,100,148,250
POA4706,3,12,18,12,3,22,3,0,3,0,0,0,3,0,3,0,0,0,26,17,39
POA4707,0,54,57,30,32,67,11,4,11,8,6,10,4,0,0,0,0,0,58,90,148
POA4709,7,78,86,60,25,80,33,8,40,35,8,39,21,0,21,23,0,19,172,116,285
POA4710,60,505,570,727,220,950,254,35,289,194,13,205,95,9,103,62,3,69,1397,784,2179
POA4711,20,64,86,216,15,232,82,4,85,116,4,114,55,0,55,28,0,30,518,87,608
POA4712,4,43,42,38,18,51,13,0,13,10,0,9,9,0,9,7,0,7,68,57,121
POA4713,0,79,79,44,8,50,55,0,54,35,0,37,26,0,30,42,3,43,198,90,297
POA4714,20,510,535,350,112,463,124,31,162,81,17,98,32,16,44,37,0,36,647,697,1346
POA4715,60,787,851,753,219,971,330,69,403,364,42,400,140,21,166,83,11,98,1729,1159,2889
POA4716,9,86,89,109,22,128,45,6,51,33,0,37,28,0,28,7,0,7,229,112,345
POA4717,37,496,538,424,143,563,217,52,265,212,27,243,107,12,122,52,3,57,1058,731,1790
POA4718,23,350,372,244,114,359,114,24,138,114,20,134,57,11,71,25,8,30,575,529,1100
POA4719,9,163,166,135,65,191,47,5,49,43,10,53,27,0,24,6,6,12,257,246,499
POA4720,132,1366,1500,1360,407,1766,749,106,857,805,64,870,416,27,444,212,13,225,3676,1978,5658
POA4721,32,456,488,379,241,621,165,38,200,176,21,193,77,8,87,51,4,63,883,773,1657
POA4722,15,163,180,173,44,211,69,5,81,69,0,72,37,6,40,21,4,24,386,228,612
POA4723,16,150,169,164,74,236,65,11,76,68,13,81,46,15,56,15,6,21,369,267,638
POA4724,8,76,85,61,21,82,22,0,25,21,3,22,13,0,13,10,0,10,137,106,241
POA4725,15,247,260,192,166,357,59,15,82,57,10,62,24,6,36,17,3,24,370,450,818
POA4726,6,62,71,34,48,84,15,9,27,16,3,20,5,0,11,5,0,3,89,118,208
POA4727,8,44,45,37,53,86,18,3,21,13,7,19,5,0,7,3,0,3,72,108,177
POA4728,0,30,30,23,38,56,13,4,14,8,0,8,8,0,9,5,0,5,53,77,124
POA4730,33,488,523,346,231,577,145,38,185,111,30,143,66,22,82,25,10,42,732,819,1556
POA4731,4,34,36,39,56,92,0,3,4,11,0,16,4,0,4,0,0,0,59,91,152
POA4732,0,38,32,20,57,74,4,4,4,9,0,5,0,0,0,5,0,5,30,92,123
POA4733,3,21,31,14,21,40,9,3,11,4,0,4,4,0,4,0,0,0,35,54,84
POA4735,11,212,224,123,176,299,37,15,49,32,5,42,9,3,12,5,9,11,216,425,643
POA4736,0,29,32,15,33,45,7,0,10,0,0,5,0,0,0,0,0,0,28,62,90
POA4737,98,689,791,954,199,1152,444,54,505,390,45,434,176,25,200,107,10,118,2172,1027,3204
POA4738,13,114,128,150,94,250,36,0,39,50,0,52,32,5,34,22,4,18,304,223,524
POA4739,4,47,59,41,32,72,20,10,22,14,3,20,3,0,3,3,0,3,86,90,178
POA4740,909,8597,9502,9457,2005,11461,4634,512,5148,4066,294,4362,1863,148,2012,947,53,994,21878,11608,33479
POA4741,75,584,655,851,272,1126,312,59,372,345,42,384,139,19,160,87,10,98,1811,992,2804
POA4742,11,119,127,88,80,165,45,16,58,31,8,38,4,3,7,15,3,21,194,232,422
POA4743,9,128,142,37,20,57,17,8,21,22,0,22,7,6,11,3,0,3,106,160,260
POA4744,75,741,813,627,171,797,436,52,483,486,42,535,252,6,265,113,5,115,1989,1012,3004
POA4745,33,318,352,241,79,328,125,25,150,119,12,130,64,13,75,23,0,28,611,447,1059
POA4746,11,212,222,113,49,159,69,9,83,77,8,83,40,6,51,19,0,19,331,279,615
POA4750,86,414,497,617,120,740,341,22,364,342,12,358,170,10,182,65,6,69,1619,580,2201
POA4751,66,303,367,530,82,608,241,34,275,251,14,260,127,7,135,56,4,61,1259,449,1706
POA4753,51,184,239,437,38,477,299,22,317,263,17,278,148,9,157,54,0,54,1249,270,1523
POA4754,22,140,160,232,54,284,118,31,149,133,21,156,66,10,75,36,3,40,602,260,860
POA4756,3,87,92,75,53,129,32,6,37,25,10,31,13,0,15,8,0,8,152,162,309
POA4757,0,38,40,47,21,71,15,3,21,6,4,12,0,0,0,11,0,11,83,70,153
POA4798,0,89,88,87,34,112,27,4,31,26,3,28,14,8,22,5,5,14,157,133,292
POA4799,15,108,124,135,49,182,43,7,48,41,10,45,17,5,19,10,0,10,255,176,433
POA4800,83,929,1008,1173,423,1599,522,71,598,465,38,500,228,16,248,119,18,136,2599,1486,4087
POA4802,134,1380,1515,1296,921,2220,550,145,696,517,94,609,176,42,212,85,17,98,2752,2604,5355
POA4804,23,337,367,232,49,280,71,10,86,71,13,77,34,0,38,19,7,28,460,415,876
POA4805,101,1385,1482,1334,777,2109,515,119,629,435,73,507,254,33,285,143,29,172,2784,2409,5189
POA4806,23,415,441,552,149,701,173,26,207,157,14,166,83,5,93,41,4,43,1026,617,1641
POA4807,83,1440,1526,1435,255,1692,511,68,581,473,45,519,184,31,214,79,18,94,2766,1857,4623
POA4808,10,109,120,142,26,168,67,11,73,47,0,50,27,8,31,11,0,14,298,153,451
POA4809,5,119,124,113,47,158,42,0,47,39,0,38,28,4,29,13,0,16,239,177,415
POA4810,219,4193,4411,2702,994,3695,1006,182,1195,723,80,804,242,16,261,128,7,136,5017,5477,10493
POA4811,119,1318,1441,1449,366,1817,710,93,804,613,32,644,228,16,251,138,3,148,3267,1836,5106
POA4812,180,3168,3351,2220,531,2749,1011,149,1162,727,70,796,317,27,346,149,6,158,4598,3956,8553
POA4814,334,3969,4306,4637,904,5532,2452,346,2798,2151,204,2353,940,79,1026,576,60,637,11091,5564,16650
POA4815,160,1683,1836,2265,399,2663,1211,137,1350,950,89,1038,494,48,544,390,44,432,5464,2401,7866
POA4816,92,906,996,1074,524,1599,415,57,480,353,46,401,163,16,177,189,21,213,2283,1580,3863
POA4817,315,2114,2428,3431,490,3926,1862,143,2006,1638,80,1713,713,42,756,432,24,453,8391,2894,11278
POA4818,315,1837,2150,3174,656,3835,2020,166,2186,1907,98,2005,771,51,831,434,24,458,8622,2839,11457
POA4819,28,414,447,405,213,617,98,28,127,51,15,69,24,5,34,20,3,22,627,686,1315
POA4820,140,1318,1454,1184,567,1749,463,110,571,393,67,458,197,41,236,120,23,144,2492,2129,4618
POA4821,14,246,259,155,149,300,49,22,67,60,9,71,30,3,35,19,4,20,322,431,751
POA4822,8,84,97,80,67,148,29,3,33,28,5,35,17,11,27,15,8,16,174,172,347
POA4823,4,132,140,67,120,187,32,11,42,21,15,34,19,3,17,18,0,17,164,283,445
POA4824,18,475,493,261,463,728,129,37,166,122,40,155,69,18,82,47,11,55,640,1036,1680
POA4825,138,2197,2336,1673,740,2412,903,159,1064,883,83,969,455,42,501,399,27,426,4449,3252,7704
POA4828,0,44,45,23,66,87,4,3,4,11,7,15,0,0,0,5,0,9,44,124,165
POA4829,4,90,91,55,63,117,14,5,22,13,10,23,9,5,10,7,0,7,98,172,273
POA4830,4,136,143,78,192,270,52,12,59,38,11,48,38,0,41,95,4,103,303,357,662
POA4849,14,267,284,221,138,356,56,18,73,30,3,33,14,0,14,10,0,13,340,428,768
POA4850,84,1499,1576,1693,493,2186,482,55,536,395,47,439,204,25,224,99,10,109,2952,2123,5080
POA4852,42,519,558,644,490,1128,160,41,196,152,31,182,58,17,77,34,9,43,1088,1099,2187
POA4854,22,597,621,701,220,925,244,49,293,209,26,235,124,17,149,75,7,90,1383,928,2313
POA4855,7,90,99,105,28,137,37,9,46,32,8,36,18,0,17,8,0,11,206,138,344
POA4856,10,83,89,94,16,109,36,10,43,27,7,32,19,0,16,11,0,6,188,114,304
POA4858,4,150,157,187,84,276,68,6,74,76,23,100,34,3,38,24,0,24,404,266,671
POA4859,0,65,68,64,17,78,31,6,37,16,3,20,7,5,13,7,0,7,126,90,220
POA4860,64,1410,1476,1271,350,1622,582,77,656,453,64,513,212,36,243,184,14,202,2762,1946,4710
POA4861,13,205,213,198,51,244,80,9,83,56,3,61,29,3,34,24,4,23,395,273,670
POA4865,70,606,676,953,148,1102,442,44,487,446,39,484,195,13,211,138,13,155,2251,865,3120
POA4868,160,2101,2258,2519,579,3095,1331,135,1467,1107,86,1194,481,41,520,308,33,338,5904,2968,8875
POA4869,125,1262,1380,1884,352,2231,1091,122,1219,1081,88,1167,524,45,568,433,42,474,5136,1908,7041
POA4870,513,9433,9948,7414,2284,9697,3779,579,4351,3219,295,3512,1271,121,1393,830,81,912,17027,12793,29824
POA4871,59,1158,1213,1075,944,2019,468,119,584,371,87,455,188,47,236,285,30,313,2445,2376,4820
POA4872,46,564,607,555,271,822,190,40,228,144,31,168,100,18,111,57,9,68,1079,934,2016
POA4873,49,833,887,881,357,1244,288,56,347,278,50,331,118,18,141,92,17,108,1711,1336,3046
POA4874,32,504,540,391,310,701,234,61,299,260,56,316,149,34,185,127,12,143,1193,970,2166
POA4875,24,538,568,371,85,446,259,32,289,286,24,308,205,7,216,312,6,321,1462,695,2151
POA4876,10,235,243,122,220,339,95,29,125,95,47,143,72,8,82,145,6,157,538,539,1077
POA4877,50,720,764,702,607,1312,236,91,331,179,61,236,62,17,82,31,15,46,1256,1515,2770
POA4878,139,1728,1865,1816,507,2315,829,86,920,667,45,717,279,20,294,123,6,132,3850,2394,6242
POA4879,195,2008,2207,3039,685,3725,1277,127,1403,1101,77,1179,357,21,384,169,11,182,6137,2931,9071
POA4880,90,1435,1526,1588,485,2068,614,108,721,528,83,606,271,43,312,225,23,250,3316,2172,5487
POA4881,46,510,553,579,176,756,231,45,279,178,30,206,103,21,124,81,5,86,1215,795,2009
POA4882,25,281,306,427,82,512,139,19,159,146,11,158,77,12,89,32,6,43,852,409,1269
POA4883,78,1257,1333,1138,344,1480,415,77,496,323,49,368,170,20,195,120,21,135,2249,1764,4015
POA4884,14,211,225,316,97,409,84,16,101,73,7,78,33,9,38,23,0,23,542,335,878
POA4885,28,420,446,533,114,652,206,27,232,173,12,187,66,3,72,58,3,63,1071,577,1646
POA4886,16,136,150,120,72,194,29,4,40,31,10,43,15,4,19,16,0,17,229,227,457
POA4887,10,293,306,257,80,336,91,17,107,58,6,67,34,5,36,29,4,32,480,413,894
POA4888,35,385,420,375,132,512,123,26,147,71,12,86,39,11,49,46,6,48,693,568,1263
POA4890,13,146,155,94,113,205,69,19,82,46,11,60,37,4,45,46,3,44,300,291,594
POA4891,6,172,174,82,389,469,22,14,32,8,17,22,7,7,15,5,0,5,116,597,714
POA4892,6,455,452,253,278,525,175,38,215,152,38,188,130,18,147,245,23,267,963,842,1805
POA4895,30,674,702,419,449,871,189,54,246,165,42,210,99,20,126,98,14,113,1001,1258,2259
POA5000,107,4121,4223,2313,1195,3505,569,320,893,269,94,361,45,21,70,13,11,28,3317,5760,9081
POA5006,42,1229,1272,964,207,1167,271,58,332,151,19,170,47,5,52,18,5,21,1484,1527,3012
POA5007,80,1349,1427,1086,316,1402,395,114,517,283,31,310,88,9,97,37,3,40,1967,1821,3786
POA5008,63,1738,1808,1507,323,1833,864,111,979,745,54,800,252,20,270,173,12,180,3608,2264,5871
POA5009,24,622,646,592,93,688,328,39,362,316,9,330,111,9,122,48,0,56,1416,776,2194
POA5010,17,629,648,510,85,601,359,36,400,324,20,350,135,9,150,106,3,110,1452,793,2251
POA5011,75,1556,1631,1514,282,1798,888,60,945,792,31,824,262,20,283,126,0,129,3661,1951,5614
POA5012,37,1091,1133,905,188,1093,706,80,780,647,38,688,304,12,321,245,15,258,2839,1428,4265
POA5013,52,1374,1434,1032,198,1236,588,63,650,546,28,570,248,7,254,137,7,138,2613,1676,4286
POA5014,72,1856,1927,1502,216,1720,813,57,868,629,24,643,246,9,258,76,0,75,3336,2162,5495
POA5015,55,1133,1189,819,137,962,299,31,332,262,7,273,84,6,86,32,3,35,1555,1316,2881
POA5016,65,1181,1248,1177,147,1320,556,31,585,491,6,503,159,3,164,52,0,56,2504,1379,3882
POA5017,37,717,751,623,125,744,358,23,377,231,10,239,99,6,105,45,0,45,1389,873,2264
POA5018,40,601,641,904,75,978,337,11,353,294,3,295,84,0,84,32,0,32,1696,689,2389
POA5019,64,1520,1588,1257,210,1467,531,46,577,424,21,438,118,15,131,54,9,57,2450,1815,4261
POA5020,19,302,320,486,29,519,191,4,196,204,0,206,47,0,47,25,0,25,962,340,1301
POA5021,49,874,926,1156,88,1250,348,14,358,304,6,320,93,0,97,44,4,40,1998,996,2989
POA5022,119,2016,2138,2120,214,2336,889,53,948,978,21,995,295,9,304,101,0,101,4504,2309,6818
POA5023,93,2454,2547,2132,349,2479,1134,110,1251,902,41,945,289,17,304,134,12,149,4685,2989,7672
POA5024,67,1546,1614,1812,200,2018,839,51,888,930,30,965,318,9,326,84,4,90,4057,1838,5895
POA5025,42,848,890,1099,126,1227,577,47,621,577,26,609,203,16,217,79,4,84,2585,1058,3640
POA5031,58,1334,1394,1172,275,1450,569,158,724,502,66,562,142,18,160,58,11,63,2499,1865,4358
POA5032,63,1691,1758,1541,236,1776,786,70,858,833,32,869,228,9,238,88,8,92,3542,2044,5586
POA5033,53,1243,1295,965,234,1197,503,80,583,417,42,465,142,16,160,59,5,64,2137,1625,3761
POA5034,70,1205,1267,1241,180,1424,536,66,605,603,27,623,181,9,183,62,3,65,2687,1492,4176
POA5035,41,926,969,767,130,902,355,50,407,350,19,371,108,4,108,23,0,30,1646,1135,2781
POA5037,71,1502,1572,1239,264,1507,694,123,822,583,39,626,219,21,238,71,5,81,2876,1964,4843
POA5038,98,2415,2516,2081,404,2488,1054,149,1206,898,70,966,276,7,281,111,3,121,4521,3058,7580
POA5039,72,1279,1346,922,196,1117,544,54,594,534,23,558,184,15,200,66,8,72,2308,1571,3880
POA5040,14,260,278,333,38,371,123,9,141,143,3,147,44,0,44,10,0,12,668,316,985
POA5041,73,1229,1298,1437,154,1591,763,53,818,975,25,996,303,3,311,84,9,90,3638,1459,5096
POA5042,63,1401,1462,1332,241,1572,620,97,717,552,62,612,208,31,237,101,13,117,2879,1841,4719
POA5043,130,3197,3332,2426,453,2878,1163,200,1364,877,64,936,330,16,344,140,8,149,5060,3946,8999
POA5044,81,1587,1662,1458,157,1608,625,35,660,644,14,660,202,8,204,62,0,64,3063,1792,4860
POA5045,130,2801,2930,2371,364,2729,816,71,884,683,34,723,212,10,221,48,0,54,4257,3284,7543
POA5046,61,1416,1485,1289,179,1467,541,65,606,469,28,499,158,9,171,49,8,51,2572,1699,4274
POA5047,51,1055,1104,1108,180,1291,564,78,646,429,36,466,153,11,167,75,9,87,2383,1373,3756
POA5048,91,2014,2107,2078,235,2309,802,65,865,815,26,844,272,5,277,93,4,99,4150,2354,6505
POA5049,67,876,948,1415,166,1585,623,42,671,625,14,640,199,5,210,64,8,66,3000,1117,4117
POA5050,28,449,472,734,71,802,343,19,357,351,14,363,125,3,127,38,7,43,1613,559,2173
POA5051,98,1012,1104,1772,130,1905,897,21,918,1131,11,1144,342,10,356,115,4,113,4352,1182,5535
POA5052,42,525,570,827,62,890,406,15,419,470,9,477,143,4,147,43,0,43,1927,611,2547
POA5061,57,1098,1152,1298,149,1438,537,61,597,557,21,579,204,11,216,41,3,41,2688,1336,4021
POA5062,92,1400,1492,1820,177,1999,821,45,862,1028,24,1050,400,9,406,88,0,94,4256,1641,5903
POA5063,73,1672,1743,1476,236,1713,677,72,750,756,29,784,245,3,248,52,3,53,3272,2019,5294
POA5064,59,895,957,1204,93,1292,522,26,548,692,22,710,266,7,273,95,3,94,2832,1044,3877
POA5065,61,1414,1482,1251,141,1390,545,21,570,692,14,704,244,3,253,92,0,89,2885,1602,4485
POA5066,64,879,939,1408,75,1487,704,20,724,945,12,957,292,6,296,100,3,100,3510,1001,4512
POA5067,72,1820,1890,1473,325,1795,539,93,640,471,38,509,130,11,142,34,5,34,2718,2284,5008
POA5068,84,1862,1945,1460,198,1651,662,53,713,720,31,752,243,17,259,77,3,84,3245,2162,5404
POA5069,43,1118,1168,998,185,1175,451,44,493,471,31,503,167,9,175,41,0,37,2165,1387,3555
POA5070,85,2241,2324,1864,292,2157,845,80,920,841,44,884,260,19,282,72,8,74,3972,2683,6650
POA5072,64,1535,1596,1575,183,1759,813,59,876,869,35,903,309,10,316,92,11,99,3717,1832,5555
POA5073,98,1647,1746,1908,223,2133,1037,72,1111,1076,41,1115,358,11,371,142,9,147,4619,2002,6621
POA5074,75,1714,1791,1625,236,1860,933,87,1024,829,33,863,257,10,273,100,6,111,3827,2091,5918
POA5075,68,1190,1257,1404,129,1533,655,46,699,616,24,641,248,7,251,96,8,103,3083,1403,4488
POA5076,53,666,714,1140,73,1209,659,22,675,692,9,703,217,7,221,75,0,75,2829,774,3604
POA5081,42,1215,1255,1214,192,1407,507,46,557,550,26,573,218,12,226,52,4,57,2585,1495,4080
POA5082,95,1696,1788,1738,318,2060,917,118,1033,1016,70,1084,353,19,372,110,9,114,4220,2229,6456
POA5083,49,957,1003,852,134,988,475,62,537,482,29,507,161,8,169,53,3,57,2078,1186,3265
POA5084,38,1071,1104,844,293,1136,507,120,630,502,84,587,235,38,268,232,29,261,2354,1638,3995
POA5085,127,2477,2600,2211,433,2644,1487,169,1658,1402,69,1471,495,32,524,306,23,327,6028,3201,9233
POA5086,72,1814,1883,1764,246,2009,1083,108,1194,1079,69,1143,366,23,391,192,12,202,4561,2269,6822
