POA_CODE_2021,M_SEO_Before_2005,M_SEO_2005_2010,M_SEO_2011_2015,M_SEO_2016,M_SEO_2017,M_SEO_2018,M_SEO_2019,M_SEO_2020,M_SEO_2021,M_SEO_Yr_arr_ns,M_SEO_Tot,M_Sol_sp_En_Vww_B_2005,M_Sol_sp_En_Vww_2005_2010,M_Sol_sp_En_Vww_2011_2015,M_Sol_sp_En_Vww_2016,M_Sol_sp_En_Vww_2017,M_Sol_sp_En_Vww_2018,M_Sol_sp_En_Vww_2019,M_Sol_sp_En_Vww_2020,M_Sol_sp_En_Vww_2021,M_Sol_sp_En_Vww_Yr_arr_ns,M_Sol_sp_En_Vww_Tot,M_Sol_sp_En_Nwna_B_2005,M_Sol_sp_En_Nwna_2005_2010,M_Sol_sp_En_Nwna_2011_2015,M_Sol_sp_En_Nwna_2016,M_Sol_sp_En_Nwna_2017,M_Sol_sp_En_Nwna_2018,M_Sol_sp_En_Nwna_2019,M_Sol_sp_En_Nwna_2020,M_Sol_sp_En_Nwna_2021,M_Sol_sp_En_Nwna_Yr_arr_ns,M_Sol_sp_En_Nwna_Tot,M_Sol_sp_E_Pr_E_ns_B_2005,M_Sol_sp_E_Pr_E_ns_2005_2010,M_Sol_sp_E_Pr_E_ns_2011_2015,M_Sol_sp_E_Pr_E_ns_2016,M_Sol_sp_E_Pr_E_ns_2017,M_Sol_sp_E_Pr_E_ns_2018,M_Sol_sp_E_Pr_E_ns_2019,M_Sol_sp_E_Pr_E_ns_2020,M_Sol_sp_E_Pr_E_ns_2021,M_So_sp_E_Pr_E_ns_Yr_ar_ns,M_Sol_sp_E_Pr_E_ns_Tot,M_Sol_sp_En_Tot_B_2005,M_Sol_sp_En_Tot_2005_2010,M_Sol_sp_En_Tot_2011_2015,M_Sol_sp_En_Tot_2016,M_Sol_sp_En_Tot_2017,M_Sol_sp_En_Tot_2018,M_Sol_sp_En_Tot_2019,M_Sol_sp_En_Tot_2020,M_Sol_sp_En_Tot_2021,M_Sol_sp_En_Tot_Yr_arr_ns,M_Sol_sp_En_Tot_YoA_Tot,M_LanProf_En_ns_B_2005,M_LanProf_En_ns_2005_2010,M_LanProf_En_ns_2011_2015,M_LanProf_En_ns_2016,M_LanProf_En_ns_2017,M_LanProf_En_ns_2018,M_LanProf_En_ns_2019,M_LanProf_En_ns_2020,M_LanProf_En_ns_2021,M_LanProf_En_ns_Yr_arr_ns,M_LanProf_En_ns_Tot,M_Tot_B_2005,M_Tot_2005_2010,M_Tot_2011_2015,M_Tot_2016,M_Tot_2017,M_Tot_2018,M_Tot_2019,M_Tot_2020,M_Tot_2021,M_Tot_Yr_arrival_ns,M_Tot_YoA_Tot,F_SEO_B_2005,F_SEO_2005_2010,F_SEO_2011_2015,F_SEO_2016,F_SEO_2017,F_SEO_2018,F_SEO_2019,F_SEO_2020,F_SEO_2021,F_SEO_Yr_arr_ns,F_SEO_Tot,F_Sol_sp_En_Vww_B_2005,F_Sol_sp_En_Vww_2005_2010,F_Sol_sp_En_Vww_2011_2015,F_Sol_sp_En_Vww_2016,F_Sol_sp_En_Vww_2017,F_Sol_sp_En_Vww_2018,F_Sol_sp_En_Vww_2019,F_Sol_sp_En_Vww_2020,F_Sol_sp_En_Vww_2021,F_Sol_sp_En_Vww_Yr_arr_ns,F_Sol_sp_En_Vww_Tot,F_Sol_sp_En_Nwna_B_2005,F_Sol_sp_En_Nwna_2005_2010,F_Sol_sp_En_Nwna_2011_2015,F_Sol_sp_En_Nwna_2016,F_Sol_sp_En_Nwna_2017,F_Sol_sp_En_Nwna_2018,F_Sol_sp_En_Nwna_2019,F_Sol_sp_En_Nwna_2020,F_Sol_sp_En_Nwna_2021,F_Sol_sp_En_Nwna_Yr_arr_ns,F_Sol_sp_En_Nwna_Tot,F_Sol_sp_En_Pr_En_ns_B_2005,F_Sol_sp_E_Pr_En_ns_2005_2010,F_Sol_sp_E_Pr_En_ns_2011_2015,F_Sol_sp_En_Prof_En_ns_2016,F_Sol_sp_En_Prof_En_ns_2017,F_Sol_sp_En_Prof_En_ns_2018,F_Sol_sp_En_Prof_En_ns_2019,F_Sol_sp_En_Prof_En_ns_2020,F_Sol_sp_En_Prof_En_ns_2021,F_So_sp_En_Pro_En_ns_Yr_ar_ns,F_Sol_sp_En_Prof_En_ns_Tot,F_Sol_sp_En_Tot_B_2005,F_Sol_sp_En_Tot_2005_2010,F_Sol_sp_En_Tot_2011_2015,F_Sol_sp_En_Tot_2016,F_Sol_sp_En_Tot_2017,F_Sol_sp_En_Tot_2018,F_Sol_sp_En_Tot_2019,F_Sol_sp_En_Tot_2020,F_Sol_sp_En_Tot_2021,F_Sol_sp_En_Tot_Yr_arr_ns,F_Sol_sp_En_Tot_YoA_Tot,F_LanProf_En_ns_B_2005,F_LanProf_En_ns_2005_2010,F_LanProf_En_ns_2011_2015,F_LanProf_En_ns_2016,F_LanProf_En_ns_2017,F_LanProf_En_ns_2018,F_LanProf_En_ns_2019,F_LanProf_En_ns_2020,F_LanProf_En_ns_2021,F_LanProf_En_ns_Yr_arr_ns,F_LanProf_En_ns_Tot,F_Tot_B_2005,F_Tot_2005_2010,F_Tot_2011_2015,F_Tot_2016,F_Tot_2017,F_Tot_2018,F_Tot_2019,F_Tot_2020,F_Tot_2021,F_Tot_Yr_arrival_ns,F_Tot_YoA_Tot,P_SEO_B_2005,P_SEO_2005_2010,P_SEO_2011_2015,P_SEO_2016,P_SEO_2017,P_SEO_2018,P_SEO_2019,P_SEO_2020,P_SEO_2021,P_SEO_Yr_arr_ns,P_SEO_Tot,P_Sol_sp_En_Vww_B_2005,P_Sol_sp_En_Vww_2005_2010,P_Sol_sp_En_Vww_2011_2015,P_Sol_sp_En_Vww_2016,P_Sol_sp_En_Vww_2017,P_Sol_sp_En_Vww_2018,P_Sol_sp_En_Vww_2019,P_Sol_sp_En_Vww_2020,P_Sol_sp_En_Vww_2021,P_Sol_sp_En_Vww_Yr_arr_ns,P_Sol_sp_En_Vww_Tot,P_Sol_sp_En_Nwna_B_2005,P_Sol_sp_En_Nwna_2005_2010,P_Sol_sp_En_Nwna_2011_2015,P_Sol_sp_En_Nwna_2016,P_Sol_sp_En_Nwna_2017,P_Sol_sp_En_Nwna_2018,P_Sol_sp_En_Nwna_2019,P_Sol_sp_En_Nwna_2020,P_Sol_sp_En_Nwna_2021,P_Sol_sp_En_Nwna_Yr_arr_ns,P_Sol_sp_En_Nwna_Tot,P_Sol_sp_En_Pr_En_ns_B_2005,P_Sol_sp_E_Pr_En_ns_2005_2010,P_Sol_sp_E_Pr_En_ns_2011_2015,P_Sol_sp_En_Prof_En_ns_2016,P_Sol_sp_En_Prof_En_ns_2017,P_Sol_sp_En_Prof_En_ns_2018,P_Sol_sp_En_Prof_En_ns_2019,P_Sol_sp_En_Prof_En_ns_2020,P_Sol_sp_En_Prof_En_ns_2021,P_So_sp_En_Pro_En_ns_Yr_ar_ns,P_Sol_sp_En_Prof_En_ns_Tot,P_Sol_sp_En_Tot_B_2005,P_Sol_sp_En_Tot_2005_2010
POA5303,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,4,0,0,18,4,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,20,4,0,0,0,0,3,0,3,0,0,15,0,0,3,4,0,4,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5304,16,6,5,0,0,0,3,0,0,0,24,4,5,3,0,3,0,12,0,0,0,25,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,9,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,17,10,4,0,8,6,17,0,0,3,55,16,7,0,0,0,0,0,0,0,0,18,4,0,3,3,3,4,10,0,0,0,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,8,12,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3,4,10,12,0,0,0,45,28,9,5,0,0,3,3,0,0,0,47,3,3,7,3,6,6,16,0,0,0,56,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,3
POA5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5307,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,12,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,25,5,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
POA5308,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5309,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
POA5310,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5311,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
POA5320,36,0,6,0,0,0,0,0,0,5,39,5,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,43,6,7,0,0,0,0,0,0,5,50,36,0,3,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,3,4,0,0,0,0,0,0,4,46,74,0,3,0,0,0,0,0,0,4,86,4,5,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
POA5321,16,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,24,13,0,0,0,0,0,0,0,0,29,43,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,0,0,31,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5322,19,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,24,0,6,8,0,0,3,0,0,4,37,18,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,5,4,0,0,0,14,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4,5,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,6,5,10,0,0,0,40,36,0,0,0,0,0,0,0,0,4,43,4,0,3,0,7,6,7,0,0,0,25,0,0,0,8,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0
POA5330,79,7,3,0,0,6,0,0,0,5,93,21,15,7,6,4,3,6,5,0,0,66,6,3,0,3,5,0,6,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,32,15,10,8,9,0,9,0,0,5,93,0,0,0,0,0,0,0,0,0,0,0,109,22,12,8,11,7,9,3,0,7,185,87,4,4,0,0,0,0,4,0,3,110,19,13,6,8,0,6,15,11,0,0,82,10,4,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,15,6,8,3,9,19,11,0,3,101,0,0,0,0,0,0,0,0,0,0,0,120,20,15,6,3,10,19,10,3,12,214,168,7,4,0,0,0,0,5,0,7,205,39,27,18,12,12,8,21,6,0,0,147,17,5,0,3,9,3,4,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,62,36
POA5331,13,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,35,3,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
POA5332,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,24,23,4,0,0,0,0,0,0,0,3,32,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
POA5333,94,3,5,0,0,0,3,0,0,7,114,17,5,7,8,3,6,9,0,0,0,55,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,21,5,7,5,3,6,11,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,111,15,13,5,3,6,17,0,0,7,178,117,9,4,3,0,0,0,0,0,6,139,24,8,15,8,8,3,11,3,0,0,70,7,0,0,0,0,0,4,0,0,0,13,5,0,0,0,0,0,0,0,0,0,5,28,8,15,8,5,3,12,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,142,17,23,10,5,0,9,9,0,8,226,205,18,8,3,0,0,4,0,0,12,258,33,17,23,7,9,3,15,3,0,0,122,11,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,51,17
POA5340,32,0,6,0,0,0,0,0,0,0,37,11,3,0,0,0,4,5,0,13,12,44,3,0,0,0,0,0,6,0,10,36,58,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,4,10,0,27,54,106,0,0,0,0,0,0,0,0,0,0,0,42,3,5,0,0,4,9,4,27,54,141,18,0,0,6,0,0,0,0,0,3,31,7,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,29,0,3,6,0,0,4,0,0,4,49,47,0,3,6,0,0,0,3,0,3,71,17,3,0,0,0,4,3,0,13,12,55,7,0,0,0,0,0,6,0,10,38,64,0,0,0,0,0,0,0,0,0,0,0,20,3
POA5341,138,15,19,4,3,0,0,0,0,6,191,127,39,32,13,9,13,36,23,0,13,305,37,10,19,5,0,3,6,6,0,5,98,0,0,0,0,0,0,0,0,0,0,0,165,53,55,17,16,15,49,27,0,18,402,0,0,0,0,0,0,0,0,0,0,3,304,70,68,17,19,15,53,27,0,29,593,169,12,9,5,5,0,10,0,0,21,229,97,39,44,5,21,10,49,30,0,15,311,61,10,13,5,3,0,13,4,0,6,118,3,0,0,0,0,0,0,0,0,0,5,159,46,55,13,24,10,56,29,0,29,432,0,0,0,0,0,0,0,0,0,0,0,324,61,63,13,27,6,68,37,0,52,658,304,30,27,6,6,0,12,0,0,27,416,225,79,72,17,28,19,87,50,0,28,613,91,26,31,5,8,3,18,10,0,17,214,0,0,0,0,0,0,0,0,0,0,3,325,101
POA5342,21,3,0,0,0,0,0,0,0,0,26,8,9,3,0,0,0,0,0,0,4,23,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,10,3,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,29,10,4,0,0,0,0,0,0,3,54,17,0,0,0,0,0,0,0,0,0,26,10,3,3,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,37,0,3,5,0,3,0,0,0,5,55,37,3,0,0,0,0,0,0,0,4,50,23,8,3,0,0,0,0,0,0,4,40,12,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,29,13
POA5343,118,9,13,0,3,0,0,5,0,6,150,39,29,11,4,8,13,14,14,3,0,127,0,0,0,0,5,3,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,39,28,13,4,13,12,23,13,5,0,156,0,0,0,0,0,0,0,0,3,0,3,163,37,20,4,16,12,19,17,13,6,308,127,9,8,5,3,0,0,0,0,7,159,56,25,19,5,6,8,13,0,0,5,136,18,0,4,0,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,74,26,17,5,8,8,17,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,197,37,28,8,13,8,19,3,0,10,327,246,23,13,5,9,0,0,4,0,14,311,94,55,27,9,16,16,28,15,3,5,262,24,4,5,0,7,4,12,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,116,56
POA5344,17,0,0,0,0,5,0,0,0,0,24,11,3,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,4,8,18,3,0,0,0,0,0,0,14,4,42,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,5,0,0,14,4,67,14,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,38,0,8,0,0,0,0,0,0,3,54,31,3,0,0,0,7,0,0,0,3,45,31,3,3,0,0,0,4,0,0,5,43,10,0,0,0,0,0,0,0,11,0,33,0,0,0,0,0,0,0,0,0,0,7,50,3
POA5345,104,8,7,0,0,3,0,0,0,4,134,37,15,16,4,3,4,5,4,0,4,89,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,53,15,16,9,3,4,5,4,0,3,102,0,0,0,0,0,0,0,0,0,0,0,156,23,20,7,4,5,5,4,0,8,238,82,10,10,0,0,0,0,0,0,8,118,27,13,8,0,0,3,5,4,3,0,66,22,0,0,0,0,4,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,53,14,8,0,0,3,6,5,3,5,104,0,0,0,0,0,0,0,0,0,0,0,137,26,16,0,0,7,6,5,0,15,222,192,18,12,0,3,10,0,0,0,12,249,60,25,21,10,4,3,10,7,8,3,151,38,0,0,0,0,4,0,0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,102,26
POA5346,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,21,4,0,5,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0
POA5350,21,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,33,42,9,3,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5351,308,56,23,4,0,0,0,0,0,11,409,14,11,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,330,58,24,4,0,3,0,0,0,11,437,309,34,20,4,0,4,5,0,0,15,386,29,17,4,0,0,0,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,17,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,343,49,21,5,0,4,5,0,0,15,447,618,85,43,6,0,8,3,0,6,26,799,48,26,4,0,0,3,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,52,26
POA5352,165,28,26,0,0,0,6,6,0,8,234,5,16,6,0,0,0,3,0,0,0,36,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,13,6,0,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,170,45,29,3,0,0,9,4,0,8,277,191,28,21,0,5,3,8,3,0,7,262,31,10,13,3,0,10,3,0,0,3,67,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,13,9,3,0,10,3,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,227,35,30,6,5,9,9,0,0,14,340,355,50,47,3,4,4,9,7,0,12,496,42,23,20,7,4,5,4,0,0,3,111,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,42,25
