POA_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
POA7260,..,3,32,73,96,153,142,86,16,595,..,19,45,36,33,27,8,0,0,170,..,0,0,9,3,4,3,0,0,22,248,..,..,..,..,..,..,..,..,248,..,66,..,..,..,..,..,..,..,66,..,79,27,12,7,4,0,0,0,130,..,0,0,3,3,6,3,6,3,20,..,10,4,0,0,3,0,0,0,18,..,0,8,6,4,4,8,0,0,29,..,11,17,17,29,32,52,15,13,177,0,4,6,0,3,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,254,183,145,147,182,220,218,101,37,1497,..,0,49,73,117,158,122,52,20,600,..,22,50,41,38,27,0,0,0,170,..,5,25,35,26,9,13,7,0,114,253,..,..,..,..,..,..,..,..,253,..,58,..,..,..,..,..,..,..,58,..,43,9,4,9,0,0,0,0,65,..,7,0,0,0,7,9,6,0,29
POA7261,..,0,3,8,4,6,14,6,0,39,..,0,0,0,3,4,4,0,0,10,..,0,0,6,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,9,..,6,0,0,0,0,3,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,4,0,5,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,13,3,10,14,20,21,8,3,118,..,0,0,10,7,8,13,3,0,43,..,0,0,0,5,0,0,0,0,14,..,0,0,0,0,0,3,0,0,6,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA7262,..,0,31,38,46,76,76,48,16,320,..,4,37,14,16,15,12,0,0,94,..,0,0,0,5,0,0,3,0,13,154,..,..,..,..,..,..,..,..,154,..,8,..,..,..,..,..,..,..,8,..,23,8,4,0,0,0,0,0,38,..,0,0,0,0,0,0,4,0,9,..,3,0,0,0,0,0,0,0,4,..,8,13,0,3,6,0,0,0,25,..,5,18,12,19,18,28,12,5,118,4,4,0,0,7,8,3,0,0,26,0,0,0,0,0,0,0,0,0,0,156,65,104,71,88,121,124,66,16,819,..,0,36,36,46,93,64,37,6,323,..,10,33,14,18,9,6,0,0,95,..,6,7,17,9,8,0,3,4,50,129,..,..,..,..,..,..,..,..,129,..,18,..,..,..,..,..,..,..,18,..,20,3,4,4,3,0,0,0,31,..,4,0,0,0,0,0,0,0,10
POA7263,..,0,3,13,20,25,33,6,5,108,..,0,12,0,6,4,3,0,0,31,..,0,0,0,3,0,0,0,0,7,56,..,..,..,..,..,..,..,..,56,..,10,..,..,..,..,..,..,..,10,..,12,4,0,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,4,0,0,10,..,0,0,5,7,12,8,4,0,35,5,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,56,24,30,30,31,51,52,14,5,294,..,0,11,15,21,33,24,9,0,110,..,0,12,9,6,8,6,0,0,30,..,0,0,3,0,0,0,0,0,12,43,..,..,..,..,..,..,..,..,43,..,6,..,..,..,..,..,..,..,6,..,7,3,0,0,0,0,0,0,12,..,0,3,0,0,0,0,0,0,7
POA7264,..,0,0,8,14,27,26,11,0,91,..,5,5,0,9,8,6,0,0,33,..,0,0,0,0,0,0,0,0,3,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,8,7,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,14,0,0,5,0,0,0,18,..,0,3,0,11,17,20,3,0,61,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,21,31,17,31,65,50,17,5,270,..,0,6,6,19,31,19,8,0,85,..,0,9,8,4,6,4,0,0,32,..,0,0,0,8,5,0,0,0,13,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,0,8,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,5,5
POA7265,..,0,0,6,4,18,10,5,0,48,..,0,4,0,5,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,8,3,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,3,10,9,12,27,13,5,0,99,..,0,8,7,8,14,11,3,0,43,..,0,0,0,0,0,0,0,0,5,..,0,0,4,6,0,0,0,0,11,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4
POA7267,..,0,14,20,27,56,41,16,0,167,..,0,3,8,12,8,0,0,0,42,..,0,0,3,3,0,0,0,0,10,58,..,..,..,..,..,..,..,..,58,..,22,..,..,..,..,..,..,..,22,..,13,13,5,0,0,0,0,0,29,..,0,0,0,0,0,0,0,0,8,..,0,3,0,3,0,0,0,0,7,..,0,0,0,0,0,0,5,0,7,..,0,0,0,6,9,6,3,0,22,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,65,38,38,37,52,80,51,19,4,379,..,0,18,18,47,49,29,7,0,168,..,3,7,12,13,10,0,0,0,43,..,0,0,6,0,3,4,0,0,19,50,..,..,..,..,..,..,..,..,50,..,12,..,..,..,..,..,..,..,12,..,16,5,3,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,0
POA7268,..,0,16,25,38,61,45,23,4,205,..,0,9,12,11,16,8,0,0,51,..,0,0,0,3,4,0,0,0,14,82,..,..,..,..,..,..,..,..,82,..,18,..,..,..,..,..,..,..,18,..,23,17,0,4,0,0,0,0,54,..,6,0,0,0,0,0,0,0,6,..,0,3,0,0,0,0,0,0,6,..,0,0,0,0,3,3,5,0,13,..,0,3,4,7,9,13,3,3,52,4,0,5,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,83,48,52,48,75,91,69,31,6,501,..,0,15,29,48,57,40,12,0,204,..,5,17,13,12,14,0,0,0,55,..,0,5,9,7,0,4,0,4,29,84,..,..,..,..,..,..,..,..,84,..,24,..,..,..,..,..,..,..,24,..,8,5,0,3,0,0,0,0,18,..,0,0,0,0,0,0,0,0,6
POA7270,..,0,41,58,103,190,270,113,14,791,..,11,34,46,43,49,41,5,0,230,..,0,0,10,10,10,6,0,3,47,280,..,..,..,..,..,..,..,..,280,..,50,..,..,..,..,..,..,..,50,..,74,45,17,10,11,8,0,0,155,..,9,5,4,8,4,3,6,5,34,..,6,10,0,3,0,4,0,0,28,..,3,3,4,8,9,8,3,0,48,..,10,13,19,29,83,89,41,14,286,10,12,10,7,8,6,3,0,0,52,0,0,0,0,0,0,0,0,0,0,292,176,161,162,219,362,425,172,41,2002,..,3,51,85,103,240,231,78,5,797,..,12,45,48,50,46,28,4,0,238,..,3,30,31,40,24,5,10,0,156,259,..,..,..,..,..,..,..,..,259,..,46,..,..,..,..,..,..,..,46,..,54,24,5,3,3,0,0,0,85,..,0,0,0,0,10,4,8,4,30
POA7275,..,5,43,89,122,181,174,77,13,700,..,9,32,18,24,41,18,3,0,141,..,0,3,4,10,10,3,5,0,30,276,..,..,..,..,..,..,..,..,276,..,58,..,..,..,..,..,..,..,58,..,67,25,3,6,8,0,0,0,109,..,4,4,0,3,0,0,0,3,17,..,4,4,0,3,4,3,0,0,15,..,0,4,5,4,5,5,0,0,21,..,3,7,3,25,38,33,19,5,139,0,7,8,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,280,149,128,126,199,289,234,114,22,1545,..,3,56,96,146,189,153,61,5,711,..,12,31,23,31,33,16,4,0,152,..,3,11,12,23,18,7,12,0,84,217,..,..,..,..,..,..,..,..,217,..,70,..,..,..,..,..,..,..,70,..,43,10,10,5,0,0,0,0,76,..,5,4,0,0,11,7,0,5,29
POA7276,..,0,8,15,17,29,20,11,0,108,..,0,6,9,6,7,5,0,0,39,..,0,0,6,0,3,0,0,0,8,40,..,..,..,..,..,..,..,..,40,..,11,..,..,..,..,..,..,..,11,..,15,3,0,0,3,0,0,0,22,..,0,0,3,0,3,0,0,0,5,..,5,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,4,9,8,6,0,3,34,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,44,35,31,33,39,58,33,18,8,281,..,0,10,13,20,32,20,10,0,110,..,3,12,6,13,6,0,0,0,38,..,0,0,5,9,0,0,0,0,12,42,..,..,..,..,..,..,..,..,42,..,16,..,..,..,..,..,..,..,16,..,16,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,4
POA7277,..,0,119,223,289,274,251,178,29,1368,..,23,84,47,46,42,20,3,0,264,..,3,3,6,17,8,8,7,0,45,595,..,..,..,..,..,..,..,..,595,..,149,..,..,..,..,..,..,..,149,..,135,56,15,11,4,0,0,0,225,..,13,8,0,3,3,4,0,0,37,..,5,14,5,0,3,0,0,0,31,..,5,18,7,7,5,12,0,0,59,..,8,21,13,15,38,50,31,16,191,14,7,9,3,13,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,604,353,334,313,405,382,341,222,48,3012,..,10,146,255,295,280,230,152,14,1381,..,36,74,51,43,42,14,9,0,269,..,10,24,38,45,23,7,9,0,160,542,..,..,..,..,..,..,..,..,542,..,156,..,..,..,..,..,..,..,156,..,78,30,8,10,12,0,0,0,139,..,0,0,0,0,4,16,4,10,48
POA7290,..,0,62,71,94,87,75,41,11,443,..,0,61,20,15,19,0,0,0,118,..,0,0,5,7,6,7,0,0,30,256,..,..,..,..,..,..,..,..,256,..,48,..,..,..,..,..,..,..,48,..,48,24,6,0,0,0,0,0,78,..,3,3,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,3,5,4,4,3,0,0,23,..,3,18,11,24,26,23,15,0,115,3,5,4,0,0,4,4,3,0,24,0,0,0,0,0,0,0,0,0,0,259,129,172,118,147,140,112,60,14,1161,..,3,57,103,92,82,72,41,4,461,..,10,52,25,15,15,4,0,0,123,..,5,9,21,28,6,5,4,0,81,225,..,..,..,..,..,..,..,..,225,..,52,..,..,..,..,..,..,..,52,..,39,8,0,0,0,0,0,0,57,..,4,0,0,0,3,7,0,0,13
POA7291,..,0,17,24,27,32,22,15,0,136,..,0,21,11,6,6,4,0,0,41,..,0,0,0,0,0,0,0,0,4,83,..,..,..,..,..,..,..,..,83,..,16,..,..,..,..,..,..,..,16,..,15,13,0,4,0,0,0,0,36,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,0,0,0,0,..,0,0,5,5,5,7,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,40,45,43,42,45,29,17,7,350,..,0,23,26,33,27,23,6,0,139,..,0,14,9,7,3,4,0,0,42,..,0,3,6,13,4,0,0,0,26,72,..,..,..,..,..,..,..,..,72,..,16,..,..,..,..,..,..,..,16,..,10,4,0,0,0,0,0,0,16,..,3,0,0,0,0,0,0,0,3
POA7292,..,0,8,21,37,24,31,7,0,129,..,4,9,11,5,4,6,0,0,35,..,0,0,0,0,0,0,0,0,4,57,..,..,..,..,..,..,..,..,57,..,15,..,..,..,..,..,..,..,15,..,12,3,0,0,0,0,0,0,21,..,0,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,5,..,0,3,0,3,9,6,7,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,40,22,31,57,44,46,14,5,316,..,0,8,28,36,26,21,5,0,132,..,4,14,8,4,5,4,0,0,40,..,0,0,3,3,4,0,0,0,13,54,..,..,..,..,..,..,..,..,54,..,18,..,..,..,..,..,..,..,18,..,10,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
POA7300,..,4,93,118,132,162,136,85,18,750,..,24,76,43,28,36,14,3,0,218,..,0,3,10,7,7,4,0,3,41,352,..,..,..,..,..,..,..,..,352,..,64,..,..,..,..,..,..,..,64,..,77,36,13,16,0,0,0,0,142,..,4,0,4,6,6,0,0,0,13,..,8,8,0,0,0,4,0,0,14,..,3,3,0,0,5,0,4,0,19,..,5,26,19,25,28,40,23,6,178,6,8,5,4,3,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,362,198,249,206,221,250,198,116,28,1815,..,4,130,128,138,159,130,63,9,757,..,35,71,37,32,28,15,3,0,221,..,3,29,28,39,13,13,5,6,130,364,..,..,..,..,..,..,..,..,364,..,80,..,..,..,..,..,..,..,80,..,52,17,0,3,9,0,0,0,85,..,8,0,0,0,9,4,0,0,32
POA7301,..,3,66,102,131,166,223,109,32,837,..,27,74,42,31,29,19,3,0,219,..,0,5,15,15,8,0,0,0,47,365,..,..,..,..,..,..,..,..,365,..,71,..,..,..,..,..,..,..,71,..,99,47,15,12,9,0,0,0,178,..,9,7,0,7,3,3,0,0,24,..,8,6,8,0,4,0,0,0,27,..,4,14,7,9,5,9,6,0,61,..,9,31,19,37,42,65,35,12,241,4,3,9,4,7,5,4,0,0,45,0,0,0,3,0,0,0,0,0,5,370,231,249,205,250,278,318,163,56,2122,..,6,91,102,155,185,197,96,9,844,..,31,67,49,30,22,9,0,0,215,..,5,40,33,52,15,8,12,8,182,341,..,..,..,..,..,..,..,..,341,..,85,..,..,..,..,..,..,..,85,..,66,19,6,11,14,0,0,0,112,..,7,6,0,3,11,5,3,3,43
POA7302,..,0,28,44,65,75,65,28,6,311,..,13,30,16,7,12,4,0,0,87,..,0,0,3,3,0,3,0,0,14,172,..,..,..,..,..,..,..,..,172,..,22,..,..,..,..,..,..,..,22,..,35,14,5,5,3,0,0,0,55,..,0,4,0,0,0,0,0,0,8,..,6,0,0,0,0,0,0,0,10,..,7,0,3,6,3,5,0,0,22,..,11,14,12,20,25,22,3,3,109,0,3,6,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,172,85,95,94,107,124,95,35,10,819,..,3,37,56,72,80,54,17,4,320,..,8,28,23,12,4,7,3,0,87,..,0,9,17,12,5,0,4,0,55,147,..,..,..,..,..,..,..,..,147,..,32,..,..,..,..,..,..,..,32,..,23,6,0,0,0,0,0,0,28,..,0,0,0,0,3,3,0,0,4
POA7303,..,0,37,82,90,138,145,66,12,568,..,24,37,31,24,23,26,7,0,169,..,0,0,3,5,7,3,0,0,26,245,..,..,..,..,..,..,..,..,245,..,46,..,..,..,..,..,..,..,46,..,48,16,13,3,0,0,0,0,90,..,3,4,0,7,0,3,9,0,38,..,0,5,0,0,4,0,0,0,5,..,0,8,3,6,7,5,6,0,33,..,0,13,6,27,33,40,19,9,153,3,5,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,248,135,134,142,158,215,225,107,22,1390,..,6,45,97,89,159,126,52,7,575,..,28,45,25,27,26,14,7,0,169,..,4,20,22,18,13,7,0,0,83,219,..,..,..,..,..,..,..,..,219,..,41,..,..,..,..,..,..,..,41,..,31,18,0,5,0,0,0,0,53,..,0,6,0,0,6,6,4,0,27
POA7304,..,10,69,127,213,243,266,158,20,1109,..,19,76,58,55,58,41,10,0,311,..,0,5,9,16,11,5,9,6,63,460,..,..,..,..,..,..,..,..,460,..,111,..,..,..,..,..,..,..,111,..,118,49,22,14,3,0,0,0,211,..,12,3,6,5,0,4,5,0,39,..,11,3,6,5,0,3,0,0,26,..,12,25,6,8,13,9,5,0,68,..,5,24,27,46,87,97,45,19,352,12,13,11,15,18,5,5,7,0,73,0,0,0,0,0,0,0,0,0,0,469,310,261,268,375,420,434,235,51,2820,..,16,83,165,218,262,242,102,14,1108,..,28,81,66,54,54,26,9,0,311,..,7,29,48,44,23,13,9,3,173,432,..,..,..,..,..,..,..,..,432,..,100,..,..,..,..,..,..,..,100,..,91,40,11,9,4,0,0,0,158,..,3,0,0,0,6,12,5,4,47
POA7305,..,3,17,35,31,54,45,27,3,208,..,8,10,10,11,17,6,4,0,69,..,0,0,3,3,0,0,0,0,14,96,..,..,..,..,..,..,..,..,96,..,25,..,..,..,..,..,..,..,25,..,22,15,9,0,6,0,0,0,48,..,0,0,0,0,0,0,0,0,7,..,0,3,3,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,19,..,0,0,9,10,20,15,15,3,62,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,96,62,50,74,56,97,76,47,8,562,..,0,25,35,31,63,31,26,0,220,..,9,18,7,17,11,10,0,0,63,..,0,11,14,9,11,4,3,0,45,113,..,..,..,..,..,..,..,..,113,..,18,..,..,..,..,..,..,..,18,..,18,3,0,0,0,0,0,0,24,..,0,0,0,0,0,0,3,0,12
POA7306,..,0,48,95,144,228,193,85,22,810,..,10,39,37,37,51,19,5,0,196,..,0,0,7,11,11,7,4,0,35,284,..,..,..,..,..,..,..,..,284,..,55,..,..,..,..,..,..,..,55,..,99,50,9,11,5,0,0,0,166,..,5,0,3,9,3,4,0,4,36,..,7,4,0,5,0,0,0,0,18,..,0,4,3,0,12,7,4,0,32,..,6,11,18,28,63,52,27,7,218,11,4,8,7,0,3,3,4,0,37,0,0,0,0,0,0,0,0,0,4,294,185,167,172,246,375,287,131,34,1893,..,9,68,104,178,214,174,62,8,818,..,17,39,45,40,42,14,3,0,195,..,3,11,21,21,15,9,8,0,95,241,..,..,..,..,..,..,..,..,241,..,57,..,..,..,..,..,..,..,57,..,53,15,9,11,8,0,0,0,86,..,3,0,4,0,5,7,6,3,31
POA7307,..,6,158,271,360,457,588,311,65,2218,..,44,171,90,93,78,61,21,0,565,..,0,7,25,36,16,5,7,0,104,861,..,..,..,..,..,..,..,..,861,..,190,..,..,..,..,..,..,..,190,..,229,79,44,29,15,4,0,0,400,..,19,13,3,12,23,13,0,5,87,..,15,21,11,7,3,3,0,0,51,..,15,24,6,14,15,20,3,0,94,..,16,41,43,78,120,127,69,30,511,16,8,20,7,10,11,7,9,0,103,0,0,6,0,6,0,0,0,0,11,877,544,537,498,638,741,822,425,101,5190,..,11,205,324,411,505,545,240,21,2265,..,60,193,97,100,79,50,12,0,597,..,15,69,84,93,33,27,20,14,357,836,..,..,..,..,..,..,..,..,836,..,210,..,..,..,..,..,..,..,210,..,129,33,11,20,4,3,0,0,201,..,12,11,0,12,16,20,19,6,89
POA7310,..,24,433,637,819,955,996,621,134,4628,..,137,429,235,258,167,97,30,0,1353,..,3,32,76,95,49,29,15,7,304,2315,..,..,..,..,..,..,..,..,2315,..,502,..,..,..,..,..,..,..,502,..,550,229,95,85,36,8,0,0,1004,..,66,52,24,25,36,27,14,4,239,..,48,90,25,13,9,9,5,0,195,..,53,188,51,48,58,41,18,0,460,..,51,158,186,269,324,336,182,80,1579,58,61,69,45,34,28,28,8,4,332,0,0,3,0,0,0,3,0,0,12,2370,1501,1688,1372,1643,1667,1553,898,225,12930,..,52,533,777,894,986,955,453,62,4708,..,198,468,230,253,152,73,10,4,1387,..,44,258,361,323,134,59,60,35,1276,2225,..,..,..,..,..,..,..,..,2225,..,504,..,..,..,..,..,..,..,504,..,366,117,31,29,28,10,0,0,579,..,41,23,13,18,71,49,39,14,267
POA7315,..,11,172,358,447,653,647,397,108,2787,..,58,187,110,113,109,50,18,7,654,..,6,8,41,52,31,11,10,3,157,1162,..,..,..,..,..,..,..,..,1162,..,278,..,..,..,..,..,..,..,278,..,297,119,53,41,24,4,0,0,537,..,45,19,9,7,16,14,9,4,120,..,12,23,5,3,3,3,0,0,63,..,13,46,9,12,21,14,12,0,136,..,19,73,87,120,171,169,116,52,796,31,33,31,12,25,21,15,7,0,174,0,0,0,0,0,0,0,0,0,0,1195,778,685,690,830,1053,928,565,168,6880,..,15,259,408,527,698,613,289,51,2855,..,79,206,116,137,99,37,15,0,681,..,20,99,164,156,66,51,33,25,607,1099,..,..,..,..,..,..,..,..,1099,..,313,..,..,..,..,..,..,..,313,..,209,62,21,21,18,5,0,0,340,..,34,3,4,11,25,29,19,11,130
POA7316,..,7,91,168,208,284,243,138,19,1159,..,10,102,55,57,57,27,9,0,319,..,0,3,13,19,19,6,0,0,59,513,..,..,..,..,..,..,..,..,513,..,116,..,..,..,..,..,..,..,116,..,117,54,14,17,4,0,0,0,203,..,7,8,0,0,4,5,5,0,37,..,3,7,0,5,3,0,0,0,18,..,9,11,6,4,5,6,4,0,46,..,11,15,23,49,63,87,36,9,306,5,19,7,10,11,9,6,3,0,65,0,0,0,0,0,0,0,0,0,0,514,309,295,286,375,454,380,193,32,2841,..,12,129,186,249,287,217,104,14,1189,..,29,108,55,61,45,18,4,0,317,..,0,30,46,63,22,10,7,5,178,464,..,..,..,..,..,..,..,..,464,..,126,..,..,..,..,..,..,..,126,..,91,25,9,5,3,7,0,0,141,..,3,0,7,4,9,10,5,0,46
