SA2_CODE_2021,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85ov,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85ov,M_IT_Tot,M_Egnr_rel_Tech_15_24_yr,M_Egnr_rel_Tech_25_34_yr,M_Egnr_rel_Tech_35_44_yr,M_Egnr_rel_Tech_45_54_yr,M_Egnr_rel_Tech_55_64_yr,M_Egnr_rel_Tech_65_74_yr,M_Egnr_rel_Tech_75_84_yr,M_Egnr_rel_Tech_85_yr_over,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24_yr,M_Arc_Bld_25_34_yr,M_Arc_Bld_35_44_yr,M_Arc_Bld_45_54_yr,M_Arc_Bld_55_64_yr,M_Arc_Bld_65_74_yr,M_Arc_Bld_75_84_yr,M_Arc_Bld_85_yr_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85_over,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24_yr,M_Mgmt_Cmrce_25_34_yr,M_Mgmt_Cmrce_35_44_yr,M_Mgmt_Cmrce_45_54_yr,M_Mgmt_Cmrce_55_64_yr,M_Mgmt_Cmrce_65_74_yr,M_Mgmt_Cmrce_75_84_yr,M_Mgmt_Cmrce_85_yr_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24_yr,M_FoodHos_PsnlSvcs_25_34_yr,M_FoodHos_PsnlSvcs_35_44_yr,M_FoodHos_PsnlSvcs_45_54_yr,M_FoodHos_PsnlSvcs_55_64_yr,M_FoodHos_PsnlSvcs_65_74_yr,M_FoodHos_PsnlSvcs_75_84_yr,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24_yr,M_Mix_Fld_Prog_25_34_yr,M_Mix_Fld_Prog_35_44_yr,M_Mix_Fld_Prog_45_54_yr,M_Mix_Fld_Prog_55_64_yr,M_Mix_Fld_Prog_65_74_yr,M_Mix_Fld_Prog_75_84_yr,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85_over,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24_yr,F_Nat_Phy_Sci_25_34_yr,F_Nat_Phy_Sci_35_44_yr,F_Nat_Phy_Sci_45_54_yr,F_Nat_Phy_Sci_55_64_yr,F_Nat_Phy_Sci_65_74_yr,F_Nat_Phy_Sci_75_84_yr,F_Nat_Phy_Sci_85_yr_over,F_Nat_Phy_Sci_Tot,F_IT_15_24_yr,F_IT_25_34_yr,F_IT_35_44_yr,F_IT_45_54_yr,F_IT_55_64_yr,F_IT_65_74_yr,F_IT_75_84_yr,F_IT_85_yr_over,F_IT_Tot,F_Egnr_rel_Tech_15_24_yr,F_Egnr_rel_Tech_25_34_yr,F_Egnr_rel_Tech_35_44_yr,F_Egnr_rel_Tech_45_54_yr,F_Egnr_rel_Tech_55_64_yr,F_Egnr_rel_Tech_65_74_yr,F_Egnr_rel_Tech_75_84_yr,F_Egnr_rel_Tech_85_yr_over,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24_yr,F_Arc_Bld_25_34_yr,F_Arc_Bld_35_44_yr,F_Arc_Bld_45_54_yr,F_Arc_Bld_55_64_yr,F_Arc_Bld_65_74_yr,F_Arc_Bld_75_84_yr,F_Arc_Bld_85_yr_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85_over,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24_yr,F_Mgmt_Cmrce_25_34_yr
402021034,5,0,3,5,3,3,0,0,21,16,17,13,16,12,7,0,0,70,23,101,66,87,75,79,35,12,475,18,40,29,28,16,20,5,3,161,3,16,15,8,11,3,0,0,56,12,10,4,18,9,5,0,0,61,0,5,5,0,7,11,0,0,39,20,61,63,42,27,21,0,3,231,20,49,44,28,36,15,3,0,189,9,14,4,6,9,4,0,0,46,15,41,15,15,8,5,3,0,103,0,0,0,0,0,0,0,0,0,3,10,9,0,5,7,3,0,37,109,128,114,92,74,65,46,18,647,249,488,390,332,289,250,104,41,2139,0,11,0,3,0,0,0,0,24,0,10,0,3,4,4,0,0,22,3,10,10,9,3,3,0,0,33,3,4,0,0,0,0,0,0,5,4,5,0,3,4,0,0,0,14,25,48,41,43,34,24,12,4,232,8,28,25,29,24,13,5,0,124,28,90
402021035,0,4,0,8,0,0,0,0,15,0,11,7,5,4,0,0,0,25,18,87,53,54,49,48,30,11,347,3,28,24,13,16,17,10,0,106,0,14,15,10,8,3,0,0,48,0,7,0,3,5,0,0,0,22,0,8,3,0,8,4,0,0,20,4,38,26,16,5,9,0,0,110,4,32,14,9,0,4,0,0,71,3,7,0,0,3,0,0,0,20,0,12,9,3,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,18,21,33,34,29,26,42,31,8,223,60,302,193,146,129,135,72,22,1063,0,7,11,4,0,0,0,0,21,0,4,0,0,3,0,0,0,11,0,4,0,3,3,4,3,0,19,0,5,0,0,0,0,0,0,9,0,0,3,4,6,0,0,0,6,26,63,30,20,24,18,6,0,188,11,42,17,9,16,13,4,0,106,16,91
402031036,18,65,67,34,19,13,5,0,225,58,182,136,42,24,8,0,0,451,154,455,284,241,205,146,90,29,1595,52,161,89,63,45,35,24,11,471,8,27,18,25,6,11,7,0,94,34,122,74,34,19,23,3,0,318,13,51,34,23,21,32,14,0,194,72,374,292,139,86,64,15,7,1038,39,138,126,69,62,42,15,0,487,23,65,44,27,18,6,3,0,184,36,105,56,31,20,16,0,0,272,5,3,0,0,0,0,0,0,18,5,41,29,20,8,13,6,0,130,113,203,131,115,82,49,59,26,781,637,1999,1386,865,620,453,226,85,6260,23,69,53,26,20,13,0,0,211,29,136,62,13,3,0,0,0,240,19,64,39,20,11,5,12,9,167,10,38,10,5,4,0,0,0,68,3,20,12,9,4,5,0,0,56,102,343,211,109,103,76,36,12,992,15,131,106,82,69,59,22,6,495,88,445
402031038,15,40,79,43,30,16,8,5,238,41,161,180,42,29,4,0,0,468,86,397,345,225,182,138,75,36,1483,35,109,58,56,46,38,20,13,359,8,26,23,12,10,15,0,0,99,17,109,112,48,38,21,8,0,357,10,51,38,25,28,38,20,6,214,61,382,413,192,102,64,26,7,1253,44,95,113,83,54,41,14,6,452,34,67,47,28,17,6,4,0,210,18,91,65,34,30,7,3,0,252,0,0,3,0,0,0,0,0,3,10,23,37,14,16,7,3,4,104,74,119,89,67,52,54,31,17,502,448,1671,1607,861,640,448,214,88,5982,16,76,78,37,26,14,0,4,254,25,136,74,19,9,3,0,0,271,11,61,55,25,17,6,9,7,194,7,24,19,6,4,0,0,0,67,6,18,12,7,3,0,0,0,48,76,408,297,156,119,76,31,15,1181,28,126,141,101,81,70,36,5,589,75,474
402031175,15,30,53,30,19,9,8,0,173,31,113,132,50,13,8,0,0,344,73,247,267,186,122,110,72,13,1092,18,66,47,38,28,22,17,3,231,4,25,8,14,6,4,3,0,63,20,105,100,60,29,14,0,0,333,9,38,28,20,28,20,5,0,147,60,286,291,136,75,44,21,3,929,31,117,91,82,39,40,8,5,412,15,57,29,15,11,4,0,0,129,22,58,31,38,14,14,3,0,167,0,0,0,0,0,0,0,0,0,5,24,29,14,9,0,3,0,85,55,117,81,68,31,32,18,8,400,347,1283,1183,754,436,316,156,36,4508,12,49,56,37,14,6,0,0,174,8,30,52,14,4,3,0,0,107,17,41,38,18,16,9,6,4,148,10,22,9,0,0,3,0,0,54,9,12,9,4,0,0,0,0,35,60,292,226,135,90,64,18,4,897,15,104,112,83,60,62,30,3,474,62,367
402031176,3,26,27,18,4,13,0,0,96,30,45,72,29,9,7,0,0,187,62,136,143,145,103,103,87,11,785,16,41,31,33,27,23,23,5,202,3,9,8,11,10,4,0,0,43,4,34,26,28,11,10,0,0,115,0,10,5,7,8,23,8,0,75,26,102,144,69,31,33,16,4,415,15,43,54,32,23,16,12,0,194,9,21,15,13,7,5,0,0,66,21,49,37,11,5,10,4,0,142,0,0,0,0,0,0,0,0,4,0,13,18,6,3,6,0,0,52,32,40,51,35,27,23,32,13,248,220,567,632,425,266,279,182,35,2618,10,27,35,5,4,3,0,0,87,8,38,27,7,3,4,0,0,83,3,19,15,7,8,6,8,0,70,0,6,9,4,0,0,0,0,22,0,8,3,3,0,0,0,0,25,25,128,104,69,51,46,16,5,443,12,50,67,52,34,27,24,6,269,28,131
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,10,19,20,31,4,12,3,0,95,22,65,67,31,16,0,0,0,209,53,198,207,196,161,170,122,24,1142,32,57,38,54,36,50,41,8,310,0,17,17,14,10,3,7,0,74,10,54,37,37,19,6,8,0,163,0,19,18,22,13,25,8,6,105,34,98,135,93,45,40,11,4,455,25,54,64,50,40,24,10,0,273,15,27,20,3,0,6,0,0,75,17,38,41,30,26,17,7,0,181,0,0,0,0,0,0,0,0,5,9,15,16,19,8,0,4,3,71,46,67,57,55,20,58,65,63,434,280,726,741,630,415,405,288,109,3591,12,32,29,15,4,14,0,3,103,9,34,24,13,4,0,0,0,80,10,25,21,6,8,9,10,4,89,3,9,8,3,3,5,0,0,29,8,3,4,3,5,3,0,0,31,39,154,125,103,79,51,32,5,587,23,68,66,66,52,39,18,0,330,54,157
402041041,0,14,21,10,12,8,3,0,67,17,36,65,29,10,7,0,0,169,62,202,187,208,219,187,89,29,1180,31,82,71,50,51,38,21,12,356,10,9,20,22,9,4,0,0,75,19,35,27,16,25,16,0,0,130,3,25,17,21,18,15,7,0,105,44,106,123,90,50,35,12,0,460,22,74,56,44,41,24,4,0,269,17,18,15,8,12,9,0,0,79,15,30,47,22,9,10,4,0,145,4,6,0,0,0,0,0,0,10,6,23,8,6,7,12,0,0,60,34,48,57,41,34,23,40,11,286,280,699,701,574,493,385,188,54,3381,3,40,29,14,4,3,0,0,93,3,23,14,3,0,3,0,0,60,4,9,16,11,15,9,4,0,62,9,8,10,3,0,0,0,0,25,9,14,8,3,3,0,0,0,31,58,142,115,89,91,51,19,4,562,20,69,80,56,46,47,13,0,338,43,168
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,4,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,3,26,36,15,4,3,0,0,87,39,82,101,30,13,10,0,0,266,74,212,219,203,179,152,61,19,1112,38,59,47,27,38,24,23,3,267,3,19,16,16,12,5,4,0,63,20,54,36,23,16,11,0,0,161,4,14,24,6,6,6,3,0,69,54,128,145,88,46,29,9,3,507,33,73,79,41,43,21,8,0,298,12,26,21,5,5,0,3,0,73,24,39,30,18,26,11,5,0,145,0,6,0,0,4,0,0,0,8,4,10,26,21,10,6,0,0,86,66,87,76,56,46,40,40,18,419,367,823,859,548,438,321,164,47,3571,13,28,38,14,0,3,6,0,98,5,33,28,9,4,0,0,0,82,6,29,24,17,21,6,5,0,113,5,10,4,5,0,0,0,0,19,4,10,5,4,3,0,0,0,27,49,154,124,84,74,45,9,3,549,23,72,72,54,50,11,15,3,303,49,202
402041044,4,3,14,15,3,3,0,0,49,17,51,43,10,8,5,0,0,139,61,174,202,219,189,132,38,3,1019,35,83,55,44,18,22,6,0,272,6,16,8,13,12,5,0,0,57,9,26,21,31,25,10,0,0,124,9,20,5,13,9,16,0,0,77,35,105,130,72,53,32,4,0,434,21,64,64,47,42,18,8,0,268,15,11,19,3,5,3,0,0,58,17,29,34,23,18,12,9,0,136,0,0,0,0,3,0,0,0,4,6,10,10,11,14,8,4,0,73,57,79,61,89,65,55,14,3,426,293,688,678,594,470,322,83,11,3139,0,25,22,10,4,6,0,0,64,3,14,20,3,0,0,0,0,41,8,9,16,8,12,9,0,0,71,3,7,3,0,7,6,0,0,19,6,10,5,6,0,0,0,0,30,65,144,116,105,72,42,7,0,548,24,75,65,36,45,31,4,0,281,76,201
402041046,4,18,27,10,7,4,0,0,77,14,65,52,21,15,9,0,0,180,55,154,168,171,193,150,82,23,1001,38,57,33,30,28,43,14,12,257,6,10,6,9,13,4,0,0,58,18,39,31,17,15,11,8,0,133,5,15,13,8,10,15,5,0,72,41,126,104,61,45,26,13,0,415,35,81,76,63,42,27,9,0,330,15,21,21,5,7,5,3,0,71,14,44,34,12,17,12,5,0,134,3,0,0,0,0,0,0,0,7,11,13,18,10,12,11,7,6,84,74,111,109,115,88,66,70,30,659,322,759,690,543,501,374,220,71,3479,4,17,17,10,4,7,0,0,63,0,19,14,6,6,0,0,0,52,3,16,11,12,6,13,7,0,70,3,10,0,0,0,0,0,0,20,5,7,8,9,4,3,0,0,28,57,130,84,72,66,48,19,11,488,5,51,37,42,41,34,10,4,227,44,192
402041047,3,11,4,14,20,11,0,0,68,23,45,55,24,19,5,0,0,177,55,203,200,235,240,196,121,33,1282,39,108,59,64,60,34,31,11,405,3,18,19,12,11,7,0,0,80,15,21,22,16,19,12,3,0,111,4,24,27,21,23,25,9,0,129,34,93,124,101,84,66,14,4,518,24,54,61,58,31,24,10,0,261,15,30,14,16,11,14,0,0,97,8,31,33,34,20,18,5,0,150,0,0,0,0,0,0,0,0,4,5,10,19,12,10,5,0,5,75,58,56,81,67,57,40,46,17,417,291,706,717,668,597,464,249,78,3767,16,19,20,14,10,7,3,0,86,0,16,14,7,0,9,0,0,49,0,10,12,14,11,4,13,7,69,3,5,7,5,4,0,0,0,34,7,15,7,7,6,0,0,0,43,50,136,140,87,92,69,27,12,618,19,102,76,64,60,53,30,3,420,53,163
402041048,3,10,11,5,4,0,0,0,36,20,53,42,9,11,6,0,0,139,49,184,208,143,159,110,42,4,895,49,71,32,26,22,20,13,0,233,5,19,10,14,6,4,3,0,63,15,36,22,13,16,9,0,0,114,0,9,18,13,8,8,4,0,63,36,105,114,49,45,17,8,4,360,45,83,77,43,27,9,0,0,282,17,18,20,9,0,0,0,0,65,17,40,44,18,27,8,0,0,145,0,0,0,0,0,0,0,0,3,4,23,12,13,12,3,0,0,71,72,110,126,68,74,44,24,22,539,322,750,745,421,414,237,92,32,3006,11,19,18,5,5,0,0,0,57,4,20,17,6,3,4,0,0,46,5,21,20,13,9,7,4,0,70,3,8,0,0,0,0,0,0,11,10,10,6,5,0,6,0,0,30,37,155,100,72,64,28,6,0,473,26,48,63,38,26,8,4,0,215,59,180
402041171,13,47,39,29,13,3,0,0,139,35,119,116,39,19,0,0,0,332,132,310,249,173,147,92,30,8,1131,26,58,36,32,22,13,10,0,195,4,18,11,6,0,0,5,0,48,15,82,72,46,24,4,6,0,243,0,25,18,25,18,14,4,0,109,62,189,217,138,63,28,8,0,698,39,82,64,51,32,11,3,0,281,14,29,17,11,5,9,3,0,80,9,41,40,9,10,7,0,0,111,4,3,0,4,0,0,0,0,17,8,12,18,17,4,3,3,0,70,35,58,50,27,24,21,14,10,242,402,1060,935,599,376,216,87,20,3693,14,47,55,30,9,0,4,0,165,8,47,33,10,3,0,0,0,113,20,57,50,17,13,8,3,0,173,8,16,10,3,0,3,0,0,42,9,21,3,3,4,0,0,0,40,76,196,155,107,86,26,8,0,661,14,93,80,75,45,28,11,0,360,54,252
402041172,0,13,10,9,0,3,0,0,38,3,38,38,16,0,6,0,0,104,30,102,100,80,83,77,50,16,542,19,34,23,27,16,11,4,0,132,8,8,7,5,3,0,0,0,33,7,24,6,9,6,3,6,0,67,6,8,6,7,9,8,0,0,45,14,57,64,40,23,10,6,0,211,14,32,33,29,19,14,9,0,144,9,10,11,3,3,3,0,0,40,3,22,21,22,7,9,0,0,78,0,0,6,0,0,0,0,0,6,0,11,14,3,3,3,0,0,38,59,19,34,42,13,23,14,4,222,169,383,369,303,189,172,97,19,1701,0,18,23,9,5,3,0,0,52,0,20,18,0,0,4,0,0,46,6,11,8,4,5,6,7,0,42,0,7,7,0,0,0,0,0,11,0,10,3,0,0,0,0,0,18,25,87,65,41,40,15,13,0,290,4,29,37,27,17,18,0,6,145,23,107
402051049,0,9,14,14,16,13,0,0,73,9,25,37,18,27,8,0,0,115,37,88,107,136,191,126,86,19,805,27,48,29,32,32,25,13,5,210,3,7,8,3,14,4,4,0,47,4,19,29,25,14,14,8,0,112,8,26,12,18,20,18,12,5,115,25,40,95,113,107,70,25,5,473,31,41,40,35,29,14,13,0,200,13,11,12,0,5,0,3,0,42,0,13,12,10,19,6,6,0,68,0,0,0,0,0,0,0,0,0,0,5,6,12,14,0,0,0,37,14,8,21,20,23,23,17,23,148,177,343,424,452,486,314,189,62,2444,3,9,13,10,16,5,0,0,63,0,3,8,9,0,6,0,0,27,4,6,7,7,14,5,0,4,50,5,3,5,3,0,0,0,0,17,3,11,3,0,3,5,0,0,25,29,82,101,98,95,50,19,4,476,17,57,81,72,68,50,20,4,374,24,89
402051050,4,5,7,21,10,6,6,0,54,9,12,18,15,15,5,0,0,75,30,90,105,151,161,93,38,9,682,21,46,42,43,25,17,9,3,210,9,8,12,12,12,0,0,0,43,9,18,9,27,22,0,0,0,94,5,18,13,20,14,18,3,0,96,24,39,89,98,87,30,8,0,376,14,37,38,30,30,9,4,0,169,12,20,10,5,8,0,6,0,57,16,21,8,16,9,8,5,0,74,0,0,0,0,0,0,0,0,0,4,7,7,4,5,5,0,0,30,15,12,16,27,10,11,9,0,92,168,325,380,461,413,200,93,17,2059,4,12,22,13,5,0,0,0,61,0,6,5,0,0,0,0,0,12,0,7,11,10,8,6,3,0,37,0,4,3,0,0,0,0,0,11,0,3,4,3,3,0,0,0,13,31,73,94,97,81,35,11,0,423,23,57,74,81,38,24,15,3,312,36,82
402051051,10,21,26,23,18,15,11,0,118,8,32,39,31,20,9,0,0,135,32,121,138,169,131,151,100,27,869,20,55,45,43,56,40,24,6,288,0,9,9,14,12,6,10,0,51,21,35,21,33,16,10,10,0,140,7,15,28,18,23,47,20,3,158,37,84,127,111,94,75,47,4,582,14,45,53,35,32,33,8,5,223,18,22,25,11,7,10,5,0,87,7,15,17,16,14,12,6,0,86,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,3,32,10,20,23,21,12,21,25,10,144,189,478,556,543,424,431,262,49,2926,15,11,35,22,18,9,0,0,103,0,12,15,12,7,0,0,0,47,0,7,19,20,11,6,9,0,72,3,12,7,4,4,4,0,0,34,0,15,5,4,5,0,0,0,24,30,95,109,103,97,52,22,0,514,13,77,83,74,78,82,32,9,438,37,105
402051052,10,27,38,22,21,11,11,8,144,34,85,88,29,19,8,0,0,267,87,243,209,190,167,179,160,48,1280,29,100,54,52,51,43,35,8,379,5,12,34,19,10,9,0,0,93,14,45,56,32,20,13,10,0,191,0,36,15,20,19,31,21,3,151,43,180,188,92,65,58,26,9,662,35,75,90,47,40,41,23,15,363,15,48,28,7,9,8,3,0,111,21,62,45,19,19,18,6,4,189,0,0,3,0,0,0,0,0,5,3,13,19,11,10,6,7,0,80,48,77,70,60,34,36,71,76,461,346,995,942,614,483,460,377,176,4394,7,30,42,13,7,11,3,0,113,9,37,30,12,4,9,0,0,100,7,33,19,8,8,3,11,4,97,3,20,8,0,0,3,0,0,34,10,17,6,9,3,0,0,5,44,67,209,141,106,95,83,53,21,777,16,111,105,81,58,83,46,20,524,48,248
402051053,10,23,35,37,24,22,8,0,162,11,63,96,36,18,17,0,0,251,78,200,261,273,312,307,113,30,1580,32,109,63,71,65,62,18,8,430,15,13,23,21,13,6,3,3,100,13,42,41,47,36,23,10,3,207,5,39,43,33,30,47,19,0,220,40,106,197,154,138,117,25,9,781,36,59,109,52,47,32,9,3,344,30,27,31,14,8,14,5,0,132,11,33,49,27,20,17,9,3,176,0,0,0,0,0,0,0,0,0,9,7,31,12,16,11,4,3,85,27,35,50,41,45,27,26,9,272,331,762,1029,818,777,706,252,67,4736,5,20,41,25,20,12,0,0,124,0,14,30,11,7,5,0,0,75,0,25,26,22,9,11,8,0,96,6,14,10,6,4,0,0,0,39,6,13,13,10,4,0,0,0,43,66,161,163,129,160,107,28,6,818,25,133,136,112,104,73,21,3,612,48,189
402051054,7,16,20,20,18,23,11,3,115,14,37,64,36,7,16,3,0,180,51,218,236,223,216,254,128,22,1361,32,157,89,97,74,49,37,3,536,3,27,32,31,20,13,3,0,122,12,24,32,34,21,15,10,0,154,0,32,39,31,14,38,14,4,179,11,78,117,109,98,88,32,3,541,36,66,72,50,37,25,9,5,306,21,33,32,8,11,5,4,0,107,12,30,38,25,22,11,4,0,132,0,0,0,0,0,4,0,0,4,0,13,13,17,9,8,8,0,72,26,41,35,35,33,30,26,5,234,241,776,816,712,573,577,292,49,4038,5,24,28,16,13,13,3,0,106,0,6,9,11,14,0,0,0,44,6,4,19,5,4,4,3,0,46,0,9,10,4,4,0,0,0,26,0,9,19,12,4,4,0,0,43,62,166,140,119,137,79,35,4,745,18,130,122,102,66,78,28,5,541,52,182
402051055,4,12,20,14,13,21,13,0,99,11,57,53,26,11,14,0,0,162,36,164,154,203,164,168,124,41,1054,34,74,62,66,52,42,34,9,367,4,20,14,16,21,6,0,0,84,11,25,33,29,22,19,8,0,155,3,24,25,14,24,31,22,4,150,19,79,104,108,83,53,38,14,490,22,50,39,38,36,24,17,5,226,17,19,22,15,8,5,0,0,90,6,25,19,22,15,10,5,4,108,0,0,0,0,0,0,0,0,0,0,10,14,13,3,9,4,6,56,28,31,30,26,24,35,33,20,223,194,592,586,584,482,433,300,94,3273,5,17,24,13,7,7,6,0,76,4,12,16,10,8,5,0,0,50,3,9,11,11,8,5,9,3,57,3,9,8,7,0,0,0,0,23,3,5,12,7,3,4,0,0,45,35,133,132,101,96,95,38,5,635,22,93,91,90,46,71,47,7,462,38,139
403011056,5,18,23,26,30,47,13,6,172,13,18,35,35,26,3,0,0,135,40,88,130,149,193,195,113,49,963,19,69,69,71,60,50,32,14,381,4,6,12,10,18,4,3,0,62,9,57,64,55,52,36,24,4,301,5,33,26,31,55,72,34,13,258,25,69,149,184,172,136,73,19,828,17,51,73,75,56,91,34,4,407,21,32,33,23,21,8,9,0,143,12,14,20,26,13,7,3,0,98,0,0,0,0,0,0,0,0,6,7,5,12,15,16,10,5,0,57,25,24,36,52,50,63,28,11,291,202,480,668,750,756,723,382,133,4098,8,20,29,25,30,20,5,0,143,0,3,11,10,9,8,4,0,40,0,3,11,3,6,7,4,6,42,0,14,20,8,6,5,0,0,49,3,3,10,9,11,0,0,0,41,45,144,157,146,174,128,72,35,901,11,66,85,119,140,175,62,23,686,32,87
