SA3_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
31002,220,1658,233,0,2114,131,1438,314,3,1887,270,2667,669,30,3634,475,2809,501,7,3789,507,3508,394,3,4404,647,3772,285,6,4708,670,3227,248,4,4151,321,1584,169,0,2079,39,353,82,0,479,3286,21008,2893,52,27240,290,1571,188,0,2050,209,1312,189,6,1718,434,2760,388,23,3592,775,2906,320,3,4005,774,3548,328,0,4647,779,3767,266,7,4818,810,2907,243,0,3953,295,1479,208,0,1984,43,438,143,0,618,4400,20682,2270,39,27392,509,3228,427,0,4170,340,2753,507,7,3603,698,5427,1054,44,7231,1246,5717,821,13,7791,1285,7048,720,4,9054,1427,7537,552,11,9520,1478,6130,492,5,8107,617,3062,385,0,4066,85,791,222,0,1091,7685,41687,5169,85,54629
31003,433,3161,212,6,3822,319,3104,227,4,3658,608,6774,509,10,7897,808,6125,462,12,7402,801,5789,355,3,6957,724,5317,275,4,6324,631,3587,235,9,4456,281,1920,168,0,2373,37,620,99,0,751,4660,36406,2545,44,43650,483,2969,247,0,3700,367,3051,217,5,3644,868,7351,512,9,8740,1181,6143,425,5,7759,1059,6128,383,3,7575,912,5489,276,14,6684,787,3891,236,11,4925,372,2343,271,8,2985,53,962,223,3,1246,6089,38326,2783,54,47254,918,6132,457,6,7517,690,6155,445,6,7298,1476,14123,1016,17,16635,1989,12272,890,16,15161,1860,11918,737,9,14530,1641,10803,551,25,13011,1425,7483,473,17,9385,655,4265,442,8,5362,94,1580,325,3,1997,10744,74732,5330,99,90905
31004,324,3087,211,3,3623,257,3075,245,4,3582,622,6862,551,12,8041,860,6770,438,14,8082,608,5010,279,7,5903,408,3561,172,17,4161,320,2060,122,22,2528,95,885,54,5,1036,11,164,14,3,186,3514,31471,2085,87,37158,428,2937,206,3,3574,372,3066,237,4,3675,946,7559,551,8,9061,1132,6950,458,7,8549,732,5106,260,3,6107,524,3711,183,35,4450,370,2230,109,24,2730,125,947,79,6,1151,15,259,24,0,298,4643,32764,2099,95,39607,753,6022,420,7,7201,627,6140,480,13,7259,1568,14424,1095,23,17112,1993,13721,900,25,16635,1342,10112,536,11,12009,937,7275,356,54,8621,691,4290,237,46,5261,226,1832,126,9,2191,23,425,37,3,487,8154,64236,4184,185,76762
31101,35,363,42,0,436,24,280,36,0,341,59,513,112,0,685,87,577,123,0,787,114,730,119,0,960,133,801,83,0,1011,154,751,64,0,974,91,392,44,0,522,10,111,33,0,154,702,4516,649,0,5874,45,365,39,0,446,43,250,26,0,317,69,571,70,0,715,147,672,65,0,889,172,777,66,3,1020,188,791,54,0,1030,198,697,63,0,963,96,364,54,0,508,19,152,54,0,223,975,4652,483,9,6111,81,723,81,0,886,70,527,60,0,658,127,1085,180,0,1392,236,1257,186,4,1675,287,1513,184,3,1981,317,1591,134,0,2043,351,1448,126,0,1933,178,760,97,0,1032,29,266,83,0,379,1673,9167,1133,3,11984
31102,115,1139,131,0,1388,117,1341,160,0,1621,221,2959,318,7,3505,266,2361,273,6,2902,231,2193,232,3,2660,211,1942,148,0,2307,226,1581,96,3,1906,132,909,63,0,1107,17,265,20,0,301,1535,14695,1443,24,17699,151,1023,127,0,1302,125,1312,142,0,1582,328,2996,327,4,3657,355,2345,263,0,2965,298,2346,200,3,2857,310,2055,150,6,2526,280,1784,127,4,2196,138,1087,92,0,1323,14,374,38,0,421,1997,15320,1477,22,18824,269,2161,264,0,2693,242,2654,304,0,3203,544,5954,650,13,7161,617,4703,543,6,5871,532,4542,436,4,5514,521,4003,297,4,4829,500,3361,221,10,4101,273,1999,155,0,2428,27,643,57,0,724,3538,30018,2922,45,36519
31103,276,2818,273,3,3361,218,2928,286,0,3441,415,6026,594,11,7049,524,4917,468,8,5919,425,4370,323,6,5123,372,4099,224,8,4700,296,2690,130,13,3135,124,1162,81,3,1368,14,283,24,0,318,2659,29301,2400,54,34418,341,2553,257,0,3154,322,2815,277,3,3421,659,6109,617,8,7396,785,5118,502,12,6414,562,4694,325,3,5595,537,4219,221,16,4992,417,2768,186,14,3388,122,1344,110,3,1584,16,453,48,0,519,3766,30081,2550,64,36457,619,5368,528,0,6520,542,5750,570,5,6864,1076,12142,1212,14,14447,1309,10034,970,18,12332,980,9068,647,15,10714,906,8316,440,25,9687,713,5459,315,31,6516,253,2504,193,8,2949,26,738,69,3,840,6426,59385,4948,122,70875
31104,199,1899,131,0,2232,108,1576,108,6,1799,211,3363,212,4,3782,401,3567,244,11,4222,389,3474,199,0,4068,276,2688,132,0,3106,226,1806,69,8,2106,76,754,39,0,870,7,120,3,0,134,1893,19251,1135,34,22316,243,1719,134,0,2101,158,1545,106,0,1800,400,3793,252,0,4434,633,3524,235,5,4393,542,3470,203,9,4221,387,2663,110,8,3167,315,1767,90,4,2180,76,710,46,8,845,16,184,20,0,211,2757,19369,1195,37,23352,441,3618,265,5,4331,262,3124,209,5,3597,603,7153,457,5,8222,1039,7091,476,11,8614,934,6947,408,6,8292,664,5351,248,9,6265,534,3573,163,13,4290,153,1462,95,8,1718,20,306,20,0,347,4654,38618,2332,69,45675
31105,185,1881,170,7,2237,172,1702,142,7,2024,334,3614,313,8,4273,438,3486,300,6,4222,398,3226,226,6,3852,348,2742,164,8,3262,354,2205,160,9,2720,145,1203,113,0,1465,13,338,71,0,421,2394,20383,1653,42,24472,252,1603,127,4,1985,234,1628,149,0,2017,474,3727,357,5,4571,669,3613,284,8,4560,586,3263,235,6,4097,476,3008,157,14,3658,464,2465,167,3,3103,181,1317,178,0,1681,17,546,155,0,728,3357,21170,1820,50,26394,438,3476,294,7,4221,410,3328,293,7,4034,813,7342,673,19,8840,1104,7099,579,14,8790,984,6490,458,11,7943,829,5755,326,17,6924,821,4671,327,9,5826,328,2518,294,0,3141,37,882,225,0,1144,5755,41550,3476,92,50867
31106,267,2275,268,4,2812,254,2165,214,5,2643,486,4449,501,10,5444,610,4458,425,6,5498,527,3934,354,9,4821,423,3106,246,14,3789,368,2715,185,5,3273,189,1423,120,0,1723,23,325,49,0,390,3142,24852,2357,51,30402,341,2017,215,9,2574,322,1848,200,5,2377,633,4319,494,3,5453,855,4410,414,4,5678,665,3868,331,5,4872,542,3298,188,9,4038,504,3000,191,4,3701,217,1409,143,0,1768,10,536,88,0,634,4090,24713,2264,40,31106,605,4290,480,8,5387,577,4015,421,12,5025,1121,8766,996,16,10897,1461,8870,836,9,11176,1190,7807,683,9,9687,963,6404,439,25,7833,875,5718,375,9,6974,401,2831,258,3,3496,29,855,140,0,1026,7232,49560,4621,92,61504
31201,124,661,171,0,962,84,830,647,24,1587,292,2537,2183,99,5113,504,2509,2190,45,5249,427,2597,2220,18,5264,339,2539,1699,6,4588,281,1551,491,10,2335,127,649,140,0,917,18,119,29,0,167,2199,13999,9771,206,26175,118,578,123,0,823,93,783,356,19,1246,404,2089,756,44,3291,574,1564,508,13,2655,386,1640,534,7,2576,366,1658,449,3,2476,334,1164,207,6,1709,103,537,92,5,737,20,179,28,0,227,2402,10192,3051,99,15740,244,1241,300,0,1789,178,1612,1002,41,2832,693,4626,2936,148,8404,1082,4068,2700,59,7902,817,4240,2755,25,7835,705,4195,2144,14,7060,621,2712,693,14,4043,228,1187,237,4,1655,36,298,58,0,391,4607,24188,12826,306,41916
31202,432,3056,323,0,3814,216,2885,310,0,3414,518,5962,699,6,7188,910,5839,684,9,7448,969,6000,673,15,7659,946,6232,661,14,7853,844,4620,477,17,5966,358,2177,307,7,2851,53,646,106,3,811,5257,37424,4247,78,47003,485,2768,312,7,3576,310,2760,318,10,3395,880,6349,697,18,7946,1627,5832,650,9,8122,1373,6045,570,9,7997,1251,6096,522,14,7890,1073,4173,419,13,5674,453,2267,311,3,3035,70,975,153,3,1201,7522,37260,3965,79,48829,918,5827,640,11,7392,529,5643,634,9,6807,1398,12319,1398,20,15131,2543,11673,1334,18,15569,2342,12043,1245,21,15654,2200,12329,1189,31,15743,1920,8792,896,30,11645,814,4444,616,8,5884,125,1620,265,7,2011,12779,74685,8211,157,95830
31203,76,504,56,0,639,57,553,92,15,725,149,1452,339,43,1988,166,1274,206,3,1658,229,1292,221,7,1755,243,1492,295,8,2042,329,1238,268,7,1838,104,499,84,3,689,4,79,12,0,99,1362,8390,1580,95,11433,103,453,62,0,619,93,603,113,22,830,217,1520,318,59,2117,317,1228,219,7,1769,326,1193,203,0,1733,341,1362,291,9,2001,305,1065,235,8,1616,109,352,61,3,533,11,124,16,0,149,1829,7904,1519,112,11361,181,958,115,0,1260,145,1154,210,41,1547,373,2972,656,106,4106,482,2504,429,11,3418,557,2490,425,13,3486,584,2858,582,14,4039,639,2303,498,18,3460,207,856,147,8,1224,16,204,31,0,253,3189,16290,3096,209,22788
31301,61,703,51,0,816,34,523,40,27,623,52,902,57,97,1107,126,1166,60,24,1377,151,1650,101,4,1902,337,2207,92,9,2647,586,3203,168,3,3962,388,2001,146,0,2540,46,488,63,0,592,1786,12838,779,165,15563,93,629,38,0,761,48,404,17,3,479,111,933,65,27,1144,236,1247,74,7,1562,258,1797,101,3,2154,479,2644,114,4,3238,809,3314,174,5,4307,409,2028,162,4,2599,45,585,126,0,758,2495,13580,882,62,17014,149,1336,90,0,1580,85,927,58,37,1100,168,1834,119,124,2249,362,2413,133,32,2937,409,3446,201,8,4060,816,4849,205,12,5887,1398,6513,343,13,8271,795,4025,311,6,5139,93,1074,193,0,1354,4283,26413,1659,224,32577
31302,191,2171,206,0,2571,141,2221,201,12,2573,318,4749,402,85,5557,406,3906,308,31,4652,347,3852,275,9,4483,365,3308,182,11,3862,428,2753,159,6,3347,207,1611,138,6,1953,33,473,62,4,566,2426,25051,1937,155,29577,273,1977,172,0,2422,217,2264,210,8,2693,517,5216,444,57,6233,701,4175,335,19,5222,544,4065,254,3,4871,512,3708,199,8,4430,553,3107,183,9,3854,205,1728,149,3,2088,13,721,129,0,867,3540,26960,2078,109,32691,466,4145,384,0,5001,360,4486,409,22,5272,834,9965,850,145,11790,1101,8086,646,45,9877,890,7919,536,11,9355,878,7014,380,19,8294,975,5859,349,14,7204,413,3341,286,6,4043,48,1193,188,7,1434,5967,52008,4011,271,62260
31303,35,312,48,0,395,23,203,223,0,451,46,625,668,4,1344,89,664,486,4,1245,105,692,249,0,1049,144,737,123,0,1003,165,715,79,0,959,76,305,38,0,419,7,80,8,0,92,699,4330,1911,9,6951,39,295,54,0,387,26,192,25,0,248,86,612,57,0,754,150,578,79,7,810,153,710,76,0,932,195,706,67,0,971,214,623,67,0,910,61,264,32,0,365,6,117,11,0,135,936,4097,468,8,5508,79,611,94,0,782,51,396,249,0,701,133,1233,725,8,2095,243,1242,563,7,2058,256,1403,322,0,1983,342,1443,189,0,1976,380,1342,145,0,1861,138,571,73,0,787,12,201,20,0,229,1631,8431,2381,18,12464
31304,251,2105,125,0,2483,167,1973,111,0,2249,273,3495,239,0,4008,466,3354,200,0,4025,468,3772,181,9,4422,396,3283,143,3,3817,376,2443,103,3,2927,171,1280,103,0,1551,24,346,40,0,405,2589,22052,1240,17,25892,348,1916,123,0,2389,226,1821,112,0,2156,446,3636,251,6,4336,792,3732,231,6,4763,590,3977,186,6,4763,519,3344,123,0,3987,511,2696,134,0,3344,178,1484,96,3,1756,19,463,82,0,572,3633,23061,1337,23,28060,599,4021,245,3,4869,390,3793,223,0,4410,717,7135,483,11,8340,1260,7086,434,6,8783,1058,7749,367,10,9183,917,6622,262,5,7811,885,5136,237,5,6265,350,2757,198,4,3311,38,809,128,0,977,6220,45112,2579,42,53951
31305,150,1576,94,0,1828,125,1303,101,0,1533,226,2336,208,10,2776,349,2852,238,4,3446,482,3514,249,4,4249,506,3446,208,13,4168,635,3233,167,5,4043,305,1937,153,13,2397,61,649,86,0,787,2830,20847,1500,41,25225,232,1364,89,0,1688,182,1121,99,3,1396,310,2419,196,8,2931,608,3074,224,0,3906,659,3886,227,5,4769,729,3932,210,9,4883,877,3734,191,6,4805,413,2277,200,5,2895,62,1049,174,0,1283,4063,22865,1594,37,28561,384,2948,184,0,3511,300,2427,203,6,2935,535,4757,398,13,5709,953,5932,464,4,7346,1143,7392,471,13,9019,1235,7379,415,19,9048,1514,6968,358,17,8850,717,4209,359,13,5299,119,1704,252,0,2070,6894,43717,3098,76,53788
31401,460,2713,87,4,3269,306,2121,67,3,2490,411,3988,116,6,4517,908,4649,149,10,5710,1141,5553,146,7,6847,897,4306,82,0,5283,773,2878,85,13,3747,345,1438,44,6,1836,37,287,10,0,343,5283,27936,792,42,34053,534,2485,63,5,3091,375,1797,42,3,2215,582,4032,119,8,4731,1457,4975,149,3,6587,1586,5536,149,4,7282,999,4390,90,7,5496,829,3070,84,15,4001,360,1529,65,0,1955,30,505,30,0,573,6759,28321,804,43,35930,997,5201,151,8,6361,678,3911,113,7,4713,990,8019,232,4,9253,2364,9630,300,9,12301,2732,11092,300,9,14132,1899,8699,174,11,10782,1600,5952,173,25,7752,705,2972,109,0,3790,70,796,45,0,912,12042,56260,1588,90,69985
31402,296,2398,97,0,2794,219,2358,134,0,2706,456,5616,338,5,6414,726,5675,271,6,6683,593,4407,187,5,5197,361,2913,106,16,3388,351,2010,77,10,2450,161,1021,72,10,1260,24,292,60,0,379,3185,26696,1342,48,31276,421,2332,99,0,2849,335,2439,121,0,2901,704,6378,354,12,7445,987,5906,297,10,7204,722,4767,166,11,5666,475,3280,101,30,3880,396,2371,103,13,2886,202,1279,116,3,1600,33,499,152,0,692,4269,29253,1516,77,35120,716,4729,204,0,5644,557,4799,255,5,5605,1157,11995,687,14,13859,1716,11583,573,16,13887,1314,9172,354,17,10858,834,6192,205,43,7270,751,4384,182,22,5336,356,2301,190,9,2859,58,793,214,0,1068,7454,55948,2857,131,66393
31403,122,1157,84,0,1362,118,1137,56,0,1316,211,2464,163,4,2845,288,2378,117,0,2780,257,2030,110,0,2397,244,1672,54,0,1971,227,1379,46,0,1654,96,693,34,0,819,11,179,10,0,191,1574,13083,676,13,15338,179,920,60,0,1166,168,1024,72,0,1263,323,2404,143,0,2868,462,2303,118,4,2883,374,2097,107,0,2582,305,1923,63,6,2289,320,1546,50,3,1921,108,763,47,4,918,10,315,17,0,340,2246,13301,681,12,16234,303,2081,143,0,2527,284,2163,132,0,2579,527,4868,308,5,5710,750,4683,232,4,5662,635,4127,214,0,4981,549,3593,120,3,4262,545,2930,106,0,3575,205,1458,75,4,1736,19,490,26,0,537,3815,26386,1352,24,31578
31501,68,787,215,0,1070,83,856,341,41,1319,269,1862,922,142,3196,282,1547,653,62,2548,376,1680,589,19,2665,408,1796,446,5,2655,339,1431,305,0,2076,85,424,94,4,611,4,71,10,0,83,1924,10451,3575,277,16217,93,723,160,0,976,101,884,154,18,1149,332,1892,361,59,2650,425,1404,274,22,2131,359,1538,303,6,2206,436,1659,336,0,2434,276,1081,202,0,1563,66,324,77,0,470,4,64,7,0,73,2101,9563,1870,105,13644,159,1508,374,0,2049,185,1736,493,54,2467,604,3754,1284,204,5846,713,2958,924,84,4678,741,3215,885,26,4870,842,3456,779,3,5083,619,2511,513,0,3640,157,750,175,4,1080,9,128,18,0,157,4016,20018,5451,380,29864
31502,122,827,180,4,1131,123,982,272,5,1382,271,2272,661,25,3233,374,1827,617,12,2838,323,1756,655,0,2742,354,1879,564,10,2808,304,1486,470,14,2273,115,512,151,0,784,4,64,16,0,89,1996,11611,3596,74,17271,132,663,123,0,916,139,933,207,10,1288,432,1975,372,22,2806,496,1470,294,3,2260,391,1392,309,3,2099,396,1602,376,10,2389,322,1107,286,0,1729,86,375,94,0,558,11,88,29,0,126,2398,9613,2096,55,14161,252,1485,305,0,2042,259,1916,479,16,2667,705,4250,1037,50,6038,864,3301,915,16,5095,718,3152,966,3,4834,757,3480,942,19,5194,624,2597,761,14,3995,200,893,245,0,1335,18,152,44,6,222,4392,21218,5691,129,31436
31503,58,290,68,0,419,73,344,56,3,482,226,765,143,9,1146,281,557,132,4,977,300,779,160,0,1234,414,1170,230,0,1822,430,1261,235,0,1928,143,522,102,3,771,16,143,25,0,180,1941,5840,1154,20,8955,57,246,58,0,362,94,369,62,0,527,294,743,132,11,1183,416,539,108,0,1074,397,747,142,3,1290,530,1124,218,0,1869,442,1011,184,0,1639,140,411,79,0,632,32,174,32,0,233,2407,5362,1018,24,8809,117,536,130,0,780,171,713,119,3,1007,516,1512,274,22,2322,701,1098,242,10,2048,696,1526,304,3,2525,946,2291,451,0,3692,868,2269,420,4,3566,284,932,183,3,1400,46,317,57,0,414,4346,11197,2169,46,17763
31601,283,1658,89,0,2024,175,1368,111,4,1654,293,2433,189,10,2920,492,2637,148,0,3278,613,2898,121,8,3636,497,2408,73,4,2982,539,2024,76,8,2649,313,1361,85,4,1755,60,560,71,0,691,3258,17344,965,32,21601,376,1675,132,0,2189,279,1412,124,6,1817,372,2653,164,10,3198,734,3040,153,4,3927,874,3269,137,0,4280,643,2771,101,8,3525,794,2409,103,7,3313,383,1740,128,6,2259,66,829,177,0,1070,4523,19792,1220,41,25574,663,3334,212,0,4210,456,2779,237,11,3468,665,5083,353,17,6118,1226,5674,304,3,7203,1481,6163,255,10,7915,1136,5182,177,10,6504,1332,4437,183,12,5957,695,3103,217,6,4015,124,1387,252,0,1764,7780,37140,2182,69,47167
31602,375,2328,131,0,2836,238,2005,136,9,2379,379,4256,295,8,4944,699,4345,283,8,5337,830,4634,271,14,5750,790,4491,257,8,5542,1002,4184,258,13,5448,622,2829,236,9,3695,91,1034,167,5,1298,5029,30103,2032,66,37235,453,2140,143,0,2734,303,1979,131,4,2414,613,4699,317,8,5637,1114,4806,317,12,6248,1166,5183,258,7,6619,1118,5282,272,16,6680,1387,4762,266,19,6432,667,3233,344,10,4255,89,1421,259,4,1763,6904,33507,2310,74,42795,828,4471,273,0,5574,532,3982,263,6,4797,994,8957,614,16,10581,1813,9152,608,17,11585,1992,9819,528,23,12370,1909,9768,527,18,12224,2387,8946,526,30,11883,1292,6061,580,15,7954,177,2453,421,9,3061,11934,63605,4342,140,80024
31603,205,1254,100,3,1558,154,1357,156,8,1671,390,3208,321,86,4009,498,2972,306,31,3810,576,3105,291,23,3995,654,3437,297,16,4409,914,3424,359,22,4721,453,1876,288,20,2638,52,615,125,0,789,3904,21241,2242,207,27597,228,1161,90,3,1486,257,1483,152,8,1898,506,3429,346,61,4344,726,3021,262,29,4040,726,3400,273,12,4420,904,4084,356,9,5356,1081,3546,385,21,5034,466,2058,317,12,2853,42,901,211,0,1144,4938,23077,2391,165,30571,434,2412,193,7,3041,408,2841,306,12,3569,894,6638,667,142,8348,1225,5996,570,61,7854,1310,6506,568,37,8414,1559,7521,656,31,9762,1997,6967,748,47,9753,923,3934,601,35,5490,87,1509,331,0,1932,8841,44317,4639,373,58166
31605,159,1134,68,0,1365,80,724,39,7,851,138,1531,162,20,1855,322,2143,168,12,2642,543,2363,160,14,3078,490,2453,138,12,3091,739,2676,171,25,3619,444,1654,153,19,2268,58,463,77,5,600,2980,15137,1136,112,19360,211,1005,45,9,1269,85,713,45,3,853,201,1682,140,23,2053,511,2371,184,16,3081,638,2767,168,17,3592,713,2854,166,17,3750,940,2819,174,29,3954,424,1686,190,10,2310,73,681,129,3,884,3792,16579,1252,125,21747,365,2143,119,11,2634,162,1436,92,9,1702,341,3214,305,44,3908,830,4510,351,29,5721,1185,5128,326,36,6673,1200,5306,298,34,6833,1680,5498,347,50,7572,869,3340,346,25,4577,128,1140,208,6,1484,6770,31713,2389,236,41109
31606,214,1416,104,5,1741,137,1133,87,8,1352,287,2415,195,17,2911,433,2570,206,11,3214,581,2962,214,6,3767,650,3097,188,10,3936,772,2646,183,3,3598,416,1423,115,0,1963,55,398,48,0,494,3530,18060,1339,65,22987,289,1281,103,0,1675,194,1154,78,8,1442,382,2591,198,9,3186,772,2696,226,9,3697,848,3132,234,5,4218,907,3293,197,10,4404,983,2737,190,9,3912,426,1330,109,0,1872,50,524,57,0,627,4851,18748,1384,48,25031,497,2698,208,0,3416,331,2285,164,14,2795,666,5011,389,26,6095,1198,5261,430,19,6911,1429,6098,448,15,7987,1556,6391,381,19,8345,1748,5383,369,13,7516,849,2759,226,0,3835,101,918,101,0,1125,8381,36807,2721,113,48025
31607,180,1199,77,0,1462,94,1025,63,0,1180,246,2299,143,3,2688,423,2468,188,3,3074,458,2495,164,3,3121,456,2457,128,4,3046,513,2026,111,0,2647,227,1198,88,4,1523,25,376,57,0,456,2622,15536,1015,24,19199,227,1082,68,0,1382,129,930,68,0,1131,365,2407,145,8,2920,694,2510,165,5,3372,699,2644,144,0,3488,640,2680,143,0,3466,609,2018,96,7,2731,291,1268,103,0,1662,35,551,75,0,664,3693,16095,1013,23,20823,411,2281,149,0,2840,225,1958,124,0,2312,611,4706,285,7,5608,1116,4978,351,7,6451,1160,5134,311,5,6608,1101,5138,272,4,6511,1118,4052,206,7,5382,519,2473,190,11,3187,60,924,132,0,1119,6316,31630,2030,43,40015
31608,88,609,60,0,758,47,392,33,4,472,74,697,67,3,836,164,930,92,6,1189,273,1369,103,3,1755,286,1462,101,6,1850,344,1366,83,4,1796,164,697,42,4,907,20,140,29,0,186,1457,7662,603,26,9750,108,551,35,0,693,47,314,22,5,388,91,695,79,0,862,282,1083,101,3,1462,389,1444,96,3,1931,437,1613,110,4,2166,420,1246,74,0,1742,155,590,52,0,797,22,162,58,0,243,1929,7701,628,20,10279,193,1160,97,0,1453,94,707,55,4,858,163,1387,139,3,1699,445,2010,188,9,2651,660,2812,202,10,3685,719,3072,212,10,4016,763,2615,156,3,3537,319,1286,95,4,1700,36,301,83,0,428,3385,15366,1231,45,20026
31701,867,4411,325,6,5604,523,4217,356,10,5112,1015,8734,679,41,10474,1381,7343,514,17,9253,1457,7061,497,13,9030,1373,6796,452,0,8620,1386,5596,394,3,7378,821,3308,304,3,4439,106,1176,132,0,1415,8943,48644,3649,99,61331,1108,4131,314,4,5557,730,4169,339,13,5249,1457,9121,574,29,11187,2046,7675,535,16,10271,1869,7824,454,11,10162,1795,7434,429,17,9674,1805,6227,400,16,8450,927,4124,385,4,5439,135,2092,247,0,2468,11890,52791,3665,112,68459,1980,8537,637,12,11158,1249,8386,695,26,10360,2480,17856,1259,71,21664,3431,15021,1043,25,19520,3330,14885,952,25,19190,3171,14226,879,23,18293,3197,11820,797,15,15826,1752,7431,687,15,9884,239,3268,380,0,3888,20827,101431,7315,213,129790
