SA3_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
60301,42,39,48,31,17,0,209,0,11,19,34,21,19,7,0,107,37,133,157,134,133,122,27,8,751,20,71,107,144,189,113,36,6,687,178,435,434,428,439,211,74,13,2200,40,53,43,28,19,12,6,0,204,10,19,29,16,41,20,11,0,146,229,503,506,470,499,241,91,13,2558,3,4,5,8,9,15,6,0,52,173,116,131,170,196,191,91,26,1093,464,865,961,991,1100,735,273,54,5451
60302,189,151,230,180,65,8,925,0,39,68,86,120,94,20,0,427,49,359,525,455,526,411,146,20,2497,33,126,224,310,427,343,116,14,1591,246,641,658,687,668,414,142,19,3487,65,52,54,40,43,25,7,0,292,14,19,32,56,80,61,29,3,303,326,710,745,792,793,498,179,28,4075,4,10,11,13,26,34,18,5,124,166,181,186,210,280,311,221,91,1656,581,1538,1948,2021,2405,1868,753,178,11292
60303,51,37,63,43,14,3,314,0,16,11,14,41,35,7,0,128,21,152,135,86,188,170,55,14,816,13,47,51,91,173,149,67,25,611,35,156,176,222,305,252,84,21,1255,6,23,24,14,26,15,5,0,112,0,7,25,19,30,42,16,3,143,47,184,219,257,358,303,109,27,1504,0,0,6,8,15,9,10,0,54,57,111,84,75,126,142,99,38,733,137,602,563,572,968,856,355,108,4161
60401,186,167,171,110,56,4,960,6,100,127,123,135,100,30,6,636,182,801,775,606,628,466,174,39,3678,66,333,467,662,659,476,251,66,2984,775,1776,1584,1631,1645,944,438,104,8896,203,193,123,117,84,63,20,7,808,65,73,81,124,186,151,66,12,761,1042,2046,1791,1867,1916,1158,521,123,10466,26,36,21,33,40,41,19,11,235,397,342,355,439,458,569,538,236,3336,1734,3919,3714,3903,4016,2927,1599,484,22296
60402,169,161,157,125,36,6,1051,4,84,92,128,129,106,36,3,586,152,847,777,654,590,555,191,35,3802,62,350,469,642,680,549,225,62,3042,702,1760,1512,1611,1575,1028,419,103,8718,188,185,125,119,107,66,20,4,806,60,72,94,124,184,153,56,19,756,946,2019,1726,1853,1861,1242,498,128,10276,10,18,23,29,29,46,33,6,198,328,389,314,375,473,581,514,228,3209,1514,4099,3578,3839,3915,3204,1535,472,22159
60403,59,47,51,36,22,0,372,0,23,23,46,42,31,6,0,167,47,291,261,220,209,189,56,6,1277,17,120,156,244,230,153,62,3,987,246,647,601,635,666,377,111,21,3302,64,57,42,32,46,16,3,0,270,5,28,27,29,61,46,12,6,221,318,738,666,702,775,433,127,31,3788,3,10,11,13,8,9,0,0,62,201,251,246,245,304,325,193,68,1824,589,1577,1437,1509,1627,1173,456,112,8477
69797,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,11,10,9,3,7,0,0,46,0,4,13,12,14,10,0,0,44,7,15,18,17,11,13,0,0,76,4,0,0,3,0,0,0,0,6,0,0,0,3,10,0,0,0,13,6,15,20,23,24,12,0,0,98,0,3,0,0,0,0,0,0,3,0,25,25,29,25,0,0,0,114,10,58,67,71,70,27,4,0,303
70101,693,389,380,206,47,6,2901,9,248,205,179,199,118,23,5,988,453,2412,1309,827,704,492,122,14,6338,162,631,561,537,499,287,102,7,2789,366,907,750,647,647,365,113,15,3813,84,65,30,23,28,24,8,0,266,24,51,59,80,85,63,28,0,390,475,1022,845,757,761,452,146,17,4465,15,66,48,33,17,33,13,4,211,476,1035,641,685,738,490,183,50,4299,1629,6563,4301,3394,3301,2074,628,98,21991
70102,1090,612,448,262,75,7,3892,21,289,369,328,261,146,28,0,1435,489,2687,2146,1243,874,594,190,37,8268,155,683,832,830,640,434,149,22,3741,636,1409,1435,1256,1093,725,235,36,6830,193,137,114,76,53,37,7,3,624,56,76,121,133,101,118,53,10,665,882,1616,1672,1469,1250,877,298,46,8117,12,71,67,49,42,38,13,13,305,653,893,890,798,702,548,260,63,4798,2261,7588,7059,5335,4219,2897,1003,187,30561
70103,146,105,96,67,7,0,556,5,65,85,111,90,46,11,0,404,95,460,503,373,269,230,50,6,1995,55,234,336,455,399,247,57,0,1781,442,920,938,987,901,549,150,16,4896,172,73,32,42,26,25,7,0,372,40,34,58,71,70,58,15,0,340,647,1027,1021,1103,999,628,171,20,5608,3,19,14,9,17,16,10,0,96,401,641,634,643,590,544,154,31,3651,1214,2569,2747,2801,2468,1777,463,56,14089
70104,333,167,101,53,11,0,1003,21,145,176,136,89,37,8,0,610,161,1046,1014,557,287,143,44,13,3271,96,581,705,654,367,160,26,4,2587,740,1873,1517,1075,723,301,73,19,6320,235,144,101,40,36,26,0,0,579,48,82,82,107,57,39,7,3,428,1016,2103,1705,1222,812,365,87,23,7324,18,25,27,24,16,20,4,4,135,447,683,592,461,340,209,86,39,2843,1767,4905,4556,3221,2009,973,269,77,17772
70201,517,288,327,164,35,0,1905,5,169,176,170,171,98,24,0,817,192,1608,1047,699,639,431,89,6,4708,73,454,508,481,534,302,70,10,2427,452,1127,995,933,869,482,106,13,4975,97,105,91,60,60,19,4,0,440,41,77,88,102,99,69,16,4,495,590,1304,1170,1097,1024,573,124,17,5906,9,28,29,25,14,21,8,5,137,603,1020,770,748,805,562,148,41,4686,1487,5142,4212,3501,3513,2156,488,82,20584
70202,29,15,17,21,6,0,152,0,17,22,17,25,14,0,0,93,36,123,68,78,99,67,5,0,472,21,60,47,72,76,51,10,0,341,101,157,133,114,149,118,23,0,796,26,28,22,11,8,4,3,0,97,7,17,8,15,9,14,3,0,85,140,203,163,143,174,138,29,0,981,0,0,0,0,0,0,0,0,0,98,143,74,91,128,110,21,5,675,297,594,404,418,519,397,75,5,2714
70203,64,67,93,69,9,0,406,0,41,41,46,70,51,0,0,250,46,350,199,173,250,161,24,0,1215,19,85,104,138,228,176,26,5,779,109,305,330,378,440,303,54,0,1912,45,75,55,66,37,24,5,0,310,9,29,27,33,46,42,8,0,195,167,407,413,478,525,367,64,0,2414,8,5,3,0,0,4,0,0,16,356,516,410,449,530,452,100,4,2818,597,1495,1226,1352,1699,1286,226,15,7890
70204,75,36,34,18,4,0,235,0,25,39,36,21,7,4,0,134,23,193,190,115,98,39,8,0,670,18,61,97,83,79,31,0,0,363,69,242,291,274,174,61,6,3,1117,27,32,42,34,18,4,0,0,158,19,47,45,31,25,6,3,0,185,117,317,378,343,218,76,13,0,1462,0,4,3,8,0,0,0,0,12,388,499,450,392,305,96,17,0,2148,554,1172,1224,1017,756,267,47,5,5025
70205,147,82,102,81,16,0,640,5,64,61,52,73,65,0,0,322,106,636,341,229,334,249,42,0,1932,56,224,232,255,311,239,42,3,1359,313,695,548,530,557,439,67,7,3166,80,96,79,61,43,30,12,0,400,27,65,69,59,62,62,3,0,343,417,853,700,655,657,533,83,7,3907,4,14,8,12,11,7,0,0,58,645,777,606,652,670,486,120,16,3967,1235,2784,2086,1931,2162,1659,301,30,12187
79797,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,5,5,6,11,7,0,0,0,42,0,6,16,14,18,4,0,0,63,7,11,23,30,20,5,0,0,96,0,0,3,0,3,0,0,0,10,3,0,3,9,5,0,0,0,23,12,13,29,32,30,5,0,0,131,0,0,3,3,0,0,0,0,0,10,17,38,40,38,14,3,0,157,27,46,97,109,96,35,6,0,406
80101,2877,1901,1273,904,411,85,10945,70,652,900,769,589,594,222,28,3830,1727,5877,4610,3009,1953,1702,935,225,20034,540,1519,1841,1505,1197,913,431,119,8064,1192,2482,2203,1822,1274,936,455,130,10489,294,192,134,113,81,85,35,11,944,86,129,155,234,267,329,156,45,1406,1572,2798,2496,2173,1615,1355,646,186,12839,54,110,98,58,56,66,46,15,497,573,926,682,496,413,418,342,226,4082,4686,15227,13498,9908,7093,5948,3034,886,60289
80103,13,15,9,3,4,0,53,3,7,7,9,5,0,5,0,34,17,58,37,31,16,27,10,0,184,7,11,23,18,18,6,14,0,95,20,53,39,50,42,24,3,0,232,6,3,5,10,0,0,0,0,15,0,3,0,0,7,6,0,0,22,19,57,41,58,52,36,3,4,268,4,4,5,0,0,0,0,0,11,60,86,84,66,92,47,21,0,459,115,231,206,193,185,120,50,4,1102
80104,3615,1882,961,403,121,21,10273,51,562,764,545,353,186,49,3,2504,1178,4914,4951,2704,1249,715,251,31,15989,416,1558,1972,1617,831,442,165,26,7039,877,1989,1801,1333,729,355,201,45,7330,182,149,124,85,52,38,5,0,640,74,110,182,212,182,140,45,12,956,1137,2257,2112,1625,960,533,255,55,8933,22,85,103,60,56,35,24,3,386,444,836,670,384,224,184,135,29,2905,3355,13385,14179,8811,4631,2496,997,165,48022
80105,2702,1920,1256,796,283,81,10680,72,774,552,548,447,345,89,21,2850,2507,5344,2579,1826,1421,956,419,142,15193,313,615,608,593,509,306,175,73,3190,535,817,499,471,387,217,126,83,3135,156,67,39,35,24,21,9,5,360,49,59,72,66,98,81,58,23,504,742,944,611,576,502,315,194,117,3998,48,56,53,23,38,24,30,19,284,1450,836,468,337,274,222,185,200,3976,5327,12014,7571,5826,4445,2965,1387,643,40180
80106,1404,1272,919,600,278,73,5784,25,365,321,311,292,250,76,10,1653,638,2339,1478,1349,1115,896,430,160,8402,69,270,329,409,380,336,155,66,2020,152,336,261,224,296,154,100,43,1566,18,20,23,18,26,21,9,7,136,12,21,22,30,58,76,48,26,292,184,375,304,273,376,255,160,72,1990,7,17,24,24,22,36,16,18,172,255,446,303,319,268,234,179,138,2137,1217,5027,4162,3960,3376,2594,1286,530,22164
80107,1279,990,898,556,194,31,4940,47,379,563,535,562,380,98,9,2577,722,2886,3014,2398,1896,1457,485,115,12972,319,1276,1687,1752,1618,1005,345,88,8089,1070,2710,2303,2087,1867,1046,402,106,11591,240,185,150,116,130,66,23,8,919,91,124,178,262,371,290,126,40,1480,1399,3019,2626,2463,2373,1404,552,155,13998,28,64,72,63,77,70,35,19,426,337,482,509,376,360,390,300,136,2895,2877,9092,9753,8582,7778,5258,2010,551,45901
80108,725,553,388,291,132,30,2509,6,128,236,266,188,167,66,10,1065,195,927,1143,950,617,528,317,94,4770,69,180,374,486,321,260,184,55,1926,190,376,326,379,297,216,189,59,2024,40,33,11,26,25,22,11,5,165,12,17,25,71,52,96,59,14,342,243,425,362,470,369,334,258,75,2529,5,15,13,22,15,23,25,6,119,92,129,151,101,99,141,178,121,1005,609,2191,2999,2843,1993,1744,1161,381,13928
80109,1443,1095,799,515,270,71,5507,26,277,384,378,330,234,104,14,1745,569,2304,1860,1484,1180,892,564,193,9040,162,461,537,548,487,347,280,119,2947,286,469,426,449,414,217,231,100,2589,73,41,37,30,22,27,15,3,254,27,28,59,90,80,87,79,40,488,389,539,516,563,523,330,327,146,3328,5,36,31,29,22,25,42,25,216,168,319,237,206,180,248,248,207,1803,1338,5221,5012,4303,3525,2583,1835,769,24578
80110,716,266,89,39,5,0,1726,6,117,126,71,38,18,0,0,366,208,1155,890,307,126,56,19,0,2763,56,221,267,128,64,35,10,3,795,109,247,164,109,59,22,0,0,718,23,8,10,3,4,3,0,0,54,11,14,20,7,11,10,4,0,82,142,268,193,125,79,39,4,4,855,7,19,17,3,0,3,0,0,51,49,140,81,38,32,26,8,0,371,485,2499,2289,938,433,217,52,13,6929
80111,6,6,8,8,0,0,31,0,0,10,3,7,7,0,0,23,7,24,32,15,10,7,3,0,102,0,15,18,10,17,0,0,0,59,10,26,18,21,11,6,0,0,90,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,8,8,30,23,24,15,5,0,0,104,0,0,0,0,0,0,0,0,0,6,3,3,9,7,9,0,0,45,26,77,95,63,60,29,3,0,357
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,16,9,6,0,3,0,45,0,3,13,10,4,0,0,0,33,0,20,36,29,23,21,5,0,144,3,26,24,30,17,10,3,0,109,21,62,53,54,38,26,5,0,258,7,7,0,4,4,4,0,0,37,0,0,3,5,5,0,0,0,12,30,71,64,66,50,26,5,0,313,0,0,0,0,0,8,0,0,12,54,200,124,103,65,37,3,0,591,93,340,273,249,164,107,18,0,1243
90102,0,0,0,3,0,0,16,0,0,4,0,5,0,0,0,9,0,9,15,12,6,9,0,0,51,0,7,0,8,6,0,0,0,23,12,7,15,17,27,12,4,0,86,10,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,22,10,17,17,26,7,4,0,98,0,0,0,0,0,0,0,0,0,9,23,24,23,34,24,16,0,161,39,53,63,57,82,50,22,0,364
90103,4,3,0,0,0,0,26,0,5,4,4,5,0,0,0,16,12,40,10,7,7,0,0,0,65,5,9,6,3,0,6,0,0,27,10,8,9,9,3,3,3,0,45,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,21,8,11,10,3,3,3,0,61,0,0,0,0,0,0,0,0,0,10,13,8,17,12,13,9,0,92,54,81,40,42,28,26,13,0,281
90104,10,8,14,14,3,0,57,0,3,3,10,16,6,0,0,35,6,34,47,39,31,39,13,5,218,3,17,31,22,54,36,18,5,183,25,34,52,69,102,58,25,7,372,7,4,0,3,8,3,0,0,36,3,4,6,3,12,12,7,0,41,30,44,61,76,122,78,25,7,441,0,4,0,4,5,10,4,0,26,32,28,39,48,66,45,42,13,301,74,135,187,206,298,227,111,27,1274
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
