SAL_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
SAL51198,30,47,137,31,25,6,139,31,11,452
SAL51199,10,0,0,0,0,0,0,0,0,10
SAL51200,9,11,3,3,6,0,0,3,0,31
SAL51201,46,53,201,39,49,21,296,89,28,823
SAL51202,24,11,5,5,7,0,10,12,0,74
SAL51203,30,25,23,8,18,6,9,12,3,139
SAL51204,0,0,0,0,0,0,0,0,0,0
SAL51205,177,269,205,174,185,105,73,76,21,1282
SAL51206,0,0,0,0,0,0,0,0,0,0
SAL51207,4,4,4,0,3,4,4,3,4,32
SAL51208,33,36,51,39,41,25,32,27,7,287
SAL51209,257,667,459,372,402,202,220,318,39,2943
SAL51210,130,238,475,315,263,241,355,403,39,2460
SAL51211,10,3,5,0,0,0,0,7,0,36
SAL51212,0,0,0,0,0,0,0,0,0,0
SAL51213,9,11,8,5,4,5,5,3,0,45
SAL51214,8,7,6,0,5,4,9,7,0,29
SAL51215,9,3,3,5,0,0,6,0,0,23
SAL51216,0,0,0,0,0,0,0,0,0,0
SAL51217,5,0,3,4,0,4,0,3,0,18
SAL51218,22,18,30,0,4,0,32,24,3,139
SAL51219,269,438,408,270,373,200,148,196,38,2343
SAL51220,0,3,0,0,0,0,0,4,4,11
SAL51221,3,0,0,0,0,0,0,0,0,10
SAL51222,149,176,272,95,133,79,125,139,21,1184
SAL51223,54,89,67,44,64,39,23,35,4,424
SAL51224,76,68,35,50,41,38,40,94,3,451
SAL51225,181,274,31,72,70,52,8,16,18,717
SAL51226,37,66,36,39,23,10,15,21,0,248
SAL51227,44,5,15,15,11,3,15,10,0,120
SAL51228,13,0,0,0,0,0,0,5,0,19
SAL51229,0,0,0,0,0,0,0,0,0,4
SAL51230,1274,3102,948,977,927,466,330,583,164,8774
SAL51231,0,0,0,0,0,0,0,0,0,0
SAL51232,34,14,11,0,12,3,3,8,0,90
SAL51233,8,0,0,0,0,0,0,0,0,6
SAL51234,810,2097,1160,966,1087,549,574,538,116,7896
SAL51235,12,4,3,3,0,0,3,0,0,28
SAL51236,87,287,254,128,157,76,187,101,33,1311
SAL51237,78,41,51,19,39,13,25,28,10,295
SAL51238,0,0,4,0,0,3,3,4,0,19
SAL51239,13,7,10,0,7,3,5,10,0,43
SAL51240,18,29,12,9,13,5,5,8,0,94
SAL51241,13,3,0,0,3,0,0,0,0,20
SAL51242,11,0,0,0,0,0,0,0,0,10
SAL51243,19,0,5,0,0,0,5,3,0,37
SAL51244,20,25,40,32,22,12,19,37,4,204
SAL51245,68,6,3,3,7,0,13,23,0,120
SAL51246,0,6,7,5,0,4,0,5,0,33
SAL51247,108,177,347,242,152,170,273,244,22,1737
SAL51248,57,57,81,37,61,43,57,61,13,466
SAL51249,3,0,0,0,0,0,0,0,0,12
SAL51250,5,0,13,0,5,6,0,5,0,40
SAL51251,4,0,0,0,0,0,13,0,0,26
SAL51252,27,6,5,4,0,0,9,5,0,57
SAL51253,44,63,143,5,15,0,127,41,3,453
SAL51254,30,38,26,20,24,3,34,22,0,196
SAL51255,21,10,7,6,12,7,10,17,3,89
SAL51256,48,23,19,16,18,10,12,35,8,182
SAL51257,7,25,7,13,8,4,3,9,0,74
SAL51258,99,77,87,51,54,41,47,78,25,560
SAL51259,382,590,667,145,324,103,292,196,57,2756
SAL51260,523,719,1184,845,680,647,596,703,123,6017
SAL51261,0,0,0,0,0,0,0,0,0,0
SAL51262,10,20,39,8,8,4,10,13,0,111
SAL51263,3,3,18,5,6,0,10,6,4,44
SAL51264,12,23,7,13,5,12,7,9,0,95
SAL51265,0,0,0,0,0,0,0,0,0,9
SAL51266,7,4,0,0,5,0,6,0,0,18
SAL51267,10,18,4,6,7,0,0,0,0,54
SAL51268,38,11,19,21,7,15,17,28,0,155
SAL51269,21,0,0,0,5,3,0,12,0,40
SAL51270,29,65,32,18,18,10,3,25,5,206
SAL51271,262,689,513,535,416,263,388,461,79,3611
SAL51272,8,3,0,5,5,0,3,3,0,34
SAL51273,5,5,0,0,0,0,0,4,0,12
SAL51274,4,0,5,0,0,3,0,0,0,21
SAL51275,125,139,99,71,74,67,26,100,14,705
SAL51276,3,0,4,0,0,0,3,3,0,17
SAL51277,19,9,11,7,3,3,3,8,0,70
SAL51278,501,849,823,643,577,385,259,426,66,4528
SAL51279,6,0,5,11,9,4,27,6,3,68
SAL51280,26,34,79,78,46,71,51,118,14,513
SAL51281,81,31,62,20,30,14,85,38,9,368
SAL51282,76,72,176,123,95,76,138,116,24,898
SAL51283,9,3,0,0,0,0,0,17,0,20
SAL51284,4,0,0,0,4,0,3,4,0,21
SAL51285,3,5,12,7,7,8,3,4,0,47
SAL51286,0,0,5,0,5,0,0,4,3,19
SAL51287,222,453,323,297,311,187,223,246,50,2322
SAL51288,15,6,9,3,3,4,4,6,3,53
SAL51289,39,0,11,9,4,9,7,7,0,91
SAL51290,10,6,4,3,0,0,0,6,0,25
SAL51291,0,0,0,0,0,0,5,0,0,4
SAL51292,4,0,0,4,0,0,5,5,0,18
SAL51293,23,22,30,16,16,11,7,18,0,141
SAL51294,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0
SAL51296,185,256,357,317,288,163,140,241,51,2005
SAL51297,23,4,12,0,11,3,0,9,0,57
SAL51298,320,893,368,331,363,221,151,229,44,2916
SAL51299,710,1585,899,781,784,433,434,501,100,6233
SAL51300,60,51,47,33,40,29,26,34,10,332
SAL51301,632,820,1135,984,749,501,546,769,119,6249
SAL51302,32,83,199,15,25,4,186,69,6,622
SAL51303,0,0,0,0,0,0,0,0,0,0
SAL51304,20,0,0,0,0,0,0,10,0,35
SAL51305,21,33,37,49,20,12,24,36,0,228
SAL51306,131,128,88,74,81,40,53,59,9,667
SAL51307,63,67,113,43,64,26,55,41,8,476
SAL51308,518,730,614,345,450,283,221,239,32,3438
SAL51309,28,13,16,11,10,13,6,7,4,102
SAL51310,44,7,12,13,15,0,4,15,0,98
SAL51311,4,0,4,0,0,0,0,0,0,12
SAL51312,245,581,128,137,165,112,40,53,23,1488
SAL51313,18,42,99,5,11,0,128,26,4,339
SAL51314,45,47,31,45,31,13,8,32,0,249
SAL51315,10,4,4,6,4,0,4,4,0,49
SAL51316,15,27,28,10,12,9,13,10,5,125
SAL51317,11,3,0,0,0,0,0,6,0,22
SAL51318,4,4,7,6,0,0,0,5,0,25
SAL51319,295,534,618,449,374,270,284,314,63,3199
SAL51320,45,5,3,3,4,8,4,4,4,72
SAL51321,250,491,91,103,172,84,35,56,14,1291
SAL51322,105,230,129,119,111,65,51,71,15,900
SAL51323,67,81,79,56,50,48,30,27,4,430
SAL51324,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,3
SAL51326,12,16,11,4,5,0,9,18,5,69
SAL51327,16,12,0,0,0,0,3,5,0,37
SAL51328,55,98,101,53,62,21,33,39,6,470
SAL51329,29,0,5,0,8,0,0,12,0,57
SAL51330,1557,3319,1263,1165,1173,683,354,524,168,10214
SAL51331,0,0,0,0,0,0,0,0,0,0
SAL51332,80,50,22,24,21,15,9,22,0,237
SAL51333,13,0,3,0,0,3,0,10,0,26
SAL51334,19,0,0,0,0,0,0,13,0,36
SAL51335,26,5,0,0,3,0,0,0,0,43
SAL51336,6,4,4,0,6,0,0,0,0,24
SAL51337,733,1062,1189,951,761,610,404,535,109,6347
SAL51338,0,14,19,15,8,10,6,12,0,86
SAL51339,128,152,267,113,168,87,124,104,49,1200
SAL51340,350,538,908,719,649,446,694,697,74,5085
SAL51341,14,5,4,5,4,4,5,4,0,39
SAL51342,72,72,42,26,30,8,8,24,7,288
SAL51343,5,0,0,0,0,0,0,0,0,7
SAL51344,0,0,0,0,0,0,0,0,0,0
SAL51345,347,833,215,200,294,152,81,138,25,2295
SAL51346,344,1139,100,193,195,127,40,93,20,2262
SAL51347,0,0,0,0,0,0,0,0,0,0
SAL51348,194,326,313,254,194,131,117,173,41,1735
SAL51349,0,0,0,0,0,0,0,0,0,0
SAL51350,8,5,0,7,0,0,8,5,0,39
SAL51351,78,113,108,66,62,68,36,57,7,590
SAL51352,152,276,308,215,224,134,125,161,38,1622
SAL51353,23,28,74,34,41,35,41,54,8,347
SAL51354,176,345,391,262,198,177,150,186,47,1933
SAL51355,4,9,10,0,0,0,16,8,0,41
SAL51356,0,0,0,0,0,0,0,0,0,0
SAL51357,13,5,0,6,3,0,0,11,0,40
SAL51358,0,0,0,0,0,0,0,0,0,0
SAL51359,288,414,536,195,248,127,353,182,28,2373
SAL51360,703,1135,393,436,495,330,85,172,58,3806
SAL51361,10,0,0,0,6,0,0,0,0,12
SAL51362,49,28,121,52,37,48,142,79,14,569
SAL51363,390,906,687,447,515,329,291,431,64,4071
SAL51364,6,0,0,0,0,0,0,0,0,10
SAL51365,44,53,53,57,50,38,36,54,10,406
SAL51366,4,0,0,0,3,0,0,3,0,14
SAL51367,7,5,0,0,0,0,3,0,4,31
SAL51368,266,695,150,192,132,84,62,104,20,1704
SAL51369,9,0,0,0,0,0,0,3,0,9
SAL51370,3,10,12,7,6,0,8,4,0,47
SAL51371,261,454,291,212,318,144,152,130,29,1994
SAL51372,405,689,1538,533,566,317,1012,679,172,5912
SAL51373,161,234,527,232,241,147,402,254,23,2224
SAL51374,8,0,0,0,0,0,3,3,0,15
SAL51375,35,3,7,0,0,0,0,4,0,49
SAL51376,0,0,0,4,4,0,0,0,0,6
SAL51377,241,477,511,363,385,215,294,381,50,2911
SAL51378,7,0,0,0,0,0,4,0,0,22
SAL51379,10,6,3,5,0,0,0,4,4,27
SAL51380,17,3,0,0,5,0,0,4,5,25
SAL51381,1141,2599,552,678,808,482,178,319,111,6872
SAL51382,57,4,11,9,9,0,0,13,0,102
SAL51383,19,4,0,0,5,0,0,0,0,34
SAL51384,3,0,0,0,0,0,0,4,0,6
SAL51385,26,3,5,4,5,4,4,10,0,64
SAL51386,4,0,0,4,0,0,3,4,0,20
SAL51387,9,0,0,0,0,0,0,0,0,11
SAL51388,7,0,0,0,0,0,0,0,0,6
SAL51389,0,0,0,0,0,0,0,0,0,7
SAL51390,181,182,291,170,160,143,177,154,26,1476
SAL51391,17,13,8,3,6,3,9,0,0,51
SAL51392,20,0,4,0,0,3,0,6,0,42
SAL51393,51,20,60,19,33,19,56,57,6,330
SAL51394,759,1520,982,768,877,552,458,523,103,6535
SAL51395,52,53,108,86,59,71,94,119,13,656
SAL51396,536,936,959,633,661,434,418,542,101,5213
SAL51397,111,259,215,232,139,144,70,168,31,1368
SAL51398,10,8,4,4,3,0,4,5,0,35
SAL51399,13,9,29,12,7,10,14,13,0,109
SAL51400,6,0,0,0,0,0,0,0,0,4
SAL51401,16,39,21,45,10,7,7,26,11,185
SAL51402,277,721,368,376,299,203,165,267,48,2733
SAL51403,6,10,0,0,7,3,3,0,0,30
SAL51404,33,40,43,37,32,23,28,27,5,262
SAL51405,807,1518,626,478,770,495,172,306,85,5246
SAL51406,13,18,8,4,10,0,9,15,4,78
SAL51407,0,0,0,0,0,0,0,0,0,0
SAL51408,156,242,216,133,160,81,95,104,28,1212
SAL51409,17,24,19,0,3,0,0,0,0,59
SAL51410,61,88,132,70,75,55,58,66,10,616
SAL51411,46,92,74,43,41,27,26,39,5,396
SAL51412,4,0,0,0,0,0,0,0,0,6
SAL51413,101,145,234,192,198,166,183,193,28,1436
SAL51414,0,6,0,0,0,0,0,0,0,3
SAL51415,11,23,5,9,6,5,0,9,0,67
SAL51416,908,2651,320,427,558,315,78,194,76,5533
SAL51417,654,1412,983,756,840,470,407,539,81,6155
SAL51418,22,9,10,8,0,4,5,3,0,56
SAL51419,67,147,136,117,86,59,60,71,11,747
SAL51420,351,519,656,458,498,312,329,383,82,3584
SAL51421,477,927,84,276,199,134,33,59,24,2217
SAL51422,31,10,5,3,9,0,6,6,0,78
SAL51423,20,28,116,17,11,3,24,45,9,278
SAL51424,26,8,4,10,6,4,5,0,0,65
SAL51425,4,0,0,0,0,0,0,0,0,12
SAL51426,5,3,0,0,0,0,0,3,0,18
SAL51427,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0
SAL51430,16,6,11,8,6,0,13,10,0,71
SAL51431,6,3,0,4,0,5,0,7,0,32
SAL51432,16,0,0,0,0,0,0,7,0,19
SAL51433,14,47,13,21,3,3,17,18,3,142
SAL51434,4,0,0,0,0,0,0,0,0,11
SAL51435,569,908,843,641,676,504,321,414,96,4979
SAL51436,108,172,114,89,87,45,41,66,5,722
SAL51437,0,0,0,0,0,0,0,0,0,7
SAL51438,3,3,0,0,0,0,0,5,0,17
SAL51439,8,6,7,4,5,0,3,9,3,42
SAL51440,32,120,256,22,25,3,243,61,4,763
SAL51441,21,0,3,0,4,0,0,6,0,33
SAL51442,39,9,7,7,8,0,6,12,3,93
SAL51443,0,4,6,0,0,0,3,0,0,18
SAL51444,16,0,3,0,5,0,4,3,0,30
SAL51445,0,0,0,0,0,0,0,0,0,0
SAL51446,482,544,465,361,436,279,208,216,48,3031
SAL51447,9,10,6,4,0,0,0,3,0,38
SAL51448,848,1720,1856,1392,1449,928,1093,1300,174,10754
SAL51449,15,16,30,17,14,3,19,13,6,132
SAL51450,18,3,7,5,3,4,0,0,0,43
SAL51451,4,0,0,0,0,0,0,0,0,4
SAL51452,11,0,0,0,0,0,0,6,0,19
SAL51453,25,0,4,4,0,0,0,0,0,34
SAL51454,0,0,0,0,0,0,0,0,0,0
SAL51455,0,4,0,0,0,0,0,0,0,10
SAL51456,157,238,402,137,164,75,400,138,33,1747
SAL51457,5,0,0,0,0,0,0,0,0,9
SAL51458,51,76,81,64,60,34,43,51,12,471
SAL51459,9,0,0,0,0,0,0,6,0,17
SAL51460,0,0,0,0,0,0,0,0,0,0
SAL51461,7,0,0,3,0,0,0,4,0,13
SAL51462,44,20,21,25,13,13,8,11,3,167
SAL51463,7,3,3,0,8,0,0,3,0,33
SAL51464,0,0,0,0,0,0,0,3,0,9
SAL51465,0,0,0,0,0,0,0,0,0,0
SAL51466,9,5,7,0,0,3,8,5,0,35
SAL51467,246,763,335,283,322,154,125,130,35,2397
SAL51468,25,10,7,6,10,6,0,3,3,70
SAL51469,0,0,0,0,0,0,0,0,0,0
SAL51470,263,505,131,160,152,118,21,67,25,1429
SAL51471,3,3,0,3,0,0,0,7,0,19
SAL51472,425,1213,547,533,543,345,234,432,67,4339
SAL51473,5,0,0,0,0,0,0,0,0,7
SAL51474,11,0,7,3,5,0,4,4,0,37
SAL51475,145,174,324,191,155,119,165,183,23,1480
